x,y,z
5544,16541,0
16236,18918,0
10352,23438,0
1044,19209,0
10992,10460,0
17363,13296,0
22585,22675,0
20181,19502,0
23310,16407,0
16901,12149,0
23894,17741,0
19095,13498,0
10093,4256,0
5712,888,0
1658,9978,0
21670,20224,0
3797,19112,0
11338,13586,0
7077,9578,0
12707,2028,0
21715,11419,0
4986,17564,0
11739,12933,0
15577,7762,0
264,25052,0
8432,1662,0
14949,11186,0
17577,24155,0
17989,1748,0
8831,583,0
21948,14997,0
22920,11139,0
4695,13881,0
15847,4207,0
9738,4265,0
12550,17454,0
19987,1287,0
17106,15405,0
23491,20127,0
7782,17539,0
8451,24433,0
9175,12322,0
16526,14438,0
23832,18934,0
5395,17249,0
16393,3816,0
4723,1554,0
7537,14089,0
22815,3142,0
11803,13093,0
14499,21931,0
4402,15226,0
8530,17543,0
17337,6870,0
7295,2420,0
11260,3419,0
14180,23092,0
10829,24154,0
23284,16348,0
25270,24558,0
3462,16719,0
20837,2661,0
22930,23543,0
23791,7595,0
11894,5346,0
20727,7989,0
3638,23839,0
20683,21309,0
8024,21883,0
12777,8519,0
5602,6483,0
23481,19807,0
5194,6865,0
10722,1560,0
19169,7429,0
5755,8157,0
18217,12592,0
16705,6770,0
5530,23732,0
2056,23028,0
540,2352,0
4466,14268,0
19322,22518,0
23518,2711,0
17252,11636,0
20941,18287,0
25113,24819,0
13689,237,0
20151,18494,0
19520,10608,0
1050,17151,0
23998,5947,0
13126,18272,0
8761,2967,0
5879,20527,0
1347,14166,0
15333,2594,0
13999,6718,0
17738,22865,0
2590,7206,0
15918,13715,0
19757,16588,0
16093,8686,0
20154,12472,0
12079,22888,0
5044,17085,0
587,20806,0
254,1573,0
1924,11918,0
1466,15029,0
6247,1176,0
11704,14256,0
7523,22709,0
11958,18296,0
2107,18059,0
1770,3309,0
11526,13383,0
17680,18611,0
15600,8641,0
8276,20351,0
16430,20233,0
6149,11459,0
13624,24240,0
1170,16451,0
10254,4219,0
21951,21638,0
7967,17933,0
25277,18186,0
3169,15188,0
15504,3378,0
15967,23486,0
8333,2107,0
20781,12999,0
3205,21733,0
24521,7302,0
18300,11606,0
7771,9595,0
566,1776,0
14153,15963,0
3638,1284,0
25137,5816,0
17721,24468,0
24921,3172,0
14239,13270,0
24830,18427,0
17144,6596,0
3359,17553,0
3666,6791,0
17168,19641,0
1935,17837,0
13132,9133,0
9862,16223,0
21681,4421,0
3161,12937,0
12263,8527,0
25036,5657,0
18539,9683,0
12960,2953,0
23755,4039,0
6309,23597,0
12595,4771,0
2869,2302,0
18169,3690,0
7451,3437,0
94,13590,0
24133,218,0
14757,20568,0
15387,20198,0
57,6159,0
21533,1792,0
9904,18283,0
3654,5350,0
14484,9242,0
13083,8414,0
3348,13527,0
13492,13085,0
1177,3576,0
7906,21218,0
14027,11253,0
6491,4345,0
24839,6389,0
19504,6094,0
24742,12441,0
23147,24257,0
10306,8855,0
13037,24380,0
13317,2931,0
20060,7006,0
9719,967,0
4125,8530,0
20697,18727,0
5573,1210,0
23322,5118,0
772,24070,0
2692,18237,0
8887,5190,0
8656,25376,0
8741,16271,0
9935,13003,0
14106,1116,0
24789,10206,0
19877,17853,0
24396,2241,0
19562,6176,0
15622,13022,0
15349,14460,0
6367,21141,0
1057,23715,0
7377,11176,0
9819,21856,0
412,19272,0
15873,15972,0
3968,22593,0
23431,11468,0
3833,16482,0
7619,21730,0
21068,1639,0
21683,24124,0
9950,4336,0
58,17618,0
15653,20888,0
21564,3930,0
32,14674,0
14695,14195,0
10525,9550,0
20974,8761,0
17068,6435,0
11208,14099,0
14434,10162,0
23714,524,0
22401,8250,0
3132,8391,0
18708,5734,0
4275,3342,0
137,2445,0
3264,1836,0
25363,23681,0
7929,21396,0
14181,3569,0
24290,19281,0
11027,15808,0
21254,10835,0
3087,5855,0
21915,2509,0
19808,3108,0
3812,10186,0
3027,22310,0
1503,1303,0
