x,y,z
7968,24800,0
18407,24926,0
11124,24863,0
21655,2516,0
10818,1202,0
20373,23898,0
24539,17836,0
1716,24186,0
818,19989,0
24281,19194,0
16264,9974,0
21,3829,0
4658,11058,0
17764,9084,0
4985,11957,0
2160,16153,0
3393,21062,0
9810,21927,0
20224,13034,0
14259,14942,0
1777,17195,0
22143,18007,0
4791,17174,0
18394,1123,0
8440,5770,0
24098,6098,0
5311,8917,0
13786,20423,0
22203,18301,0
5347,16588,0
10606,23211,0
3755,21409,0
7813,6614,0
18971,24381,0
2332,3721,0
4081,74,0
8462,11860,0
5065,2549,0
21462,17775,0
18808,19639,0
3151,21658,0
13972,20312,0
17993,22878,0
3405,16411,0
7671,1037,0
17788,670,0
12110,17895,0
10958,414,0
7029,596,0
2517,14949,0
18773,2620,0
17507,2364,0
10017,11646,0
146,20702,0
15259,1942,0
18010,17288,0
2690,10239,0
6745,22800,0
16414,3936,0
8636,16027,0
13235,10849,0
3869,8572,0
21418,21417,0
9159,3098,0
1701,2038,0
24564,14425,0
20680,13486,0
14135,12462,0
7464,10236,0
19418,25399,0
16780,23943,0
13756,22342,0
2499,7536,0
7023,1256,0
15597,12805,0
21393,21650,0
7231,21815,0
19624,1284,0
24085,5144,0
4278,524,0
14263,17794,0
22064,760,0
17051,3110,0
7841,11308,0
21472,11989,0
5856,2926,0
22642,17641,0
21800,21771,0
19705,2959,0
10229,6312,0
10910,1220,0
4555,16131,0
3950,16695,0
5015,14478,0
6136,17423,0
6133,8072,0
7267,21033,0
15230,18738,0
1229,15804,0
18668,12630,0
5144,23461,0
4713,10091,0
17072,6218,0
791,9084,0
5418,19893,0
12678,552,0
21719,19707,0
21411,2031,0
3798,15139,0
20507,7937,0
7109,25227,0
19307,16680,0
5185,5591,0
2300,5851,0
3976,24101,0
20315,10469,0
24990,9298,0
19380,3886,0
2531,10767,0
7544,1288,0
19085,12975,0
22244,24595,0
12115,12614,0
1648,6818,0
7056,21408,0
10134,19753,0
20147,13545,0
23953,23111,0
3141,7437,0
23418,20462,0
1108,1553,0
597,23361,0
13251,18017,0
13323,24761,0
7312,11727,0
14093,14057,0
4913,16721,0
5234,15749,0
424,10173,0
2811,23335,0
17259,11233,0
14464,9272,0
2184,22617,0
24371,9043,0
2823,20165,0
17177,12481,0
20809,13728,0
11750,4398,0
14992,18440,0
18569,21961,0
7684,17837,0
12955,19148,0
22062,17905,0
10409,6866,0
13093,4664,0
4616,20644,0
14559,10719,0
20250,2299,0
16764,12447,0
6601,14702,0
1901,23150,0
16060,11952,0
12251,6145,0
25025,169,0
4069,17053,0
9887,16710,0
10293,15715,0
2123,15470,0
4513,4286,0
5124,22797,0
10475,2806,0
24713,18560,0
15002,23148,0
14478,21064,0
4213,20997,0
14116,11297,0
24152,14778,0
1364,1114,0
2292,1310,0
3818,4787,0
19946,7519,0
4889,3871,0
20345,10646,0
16820,17843,0
24930,22880,0
16371,18141,0
15193,18202,0
13430,18509,0
18039,14816,0
15606,5790,0
16914,19900,0
21504,14101,0
13645,12206,0
1083,19354,0
6507,14795,0
18488,2452,0
7340,21878,0
15608,4839,0
7023,4764,0
24473,5563,0
12892,10321,0
11808,6098,0
19040,20985,0
21542,19537,0
8547,21387,0
14150,5544,0
14497,261,0
4648,24809,0
203,22272,0
7209,15739,0
13632,8236,0
4541,22378,0
10706,21875,0
18615,12983,0
2276,21738,0
2674,733,0
16977,8098,0
17864,14326,0
14448,477,0
19643,24543,0
17778,13516,0
3994,18366,0
10200,24775,0
3690,1259,0
22755,4260,0
17219,9775,0
4426,8673,0
14379,9143,0
18952,478,0
17579,11463,0
7996,21944,0
1730,21659,0
15290,18078,0
4644,14329,0
7944,678,0
10077,13242,0
14055,12207,0
11002,12876,0
6515,6268,0
4533,3755,0
3227,1948,0
13659,18101,0
17642,9430,0
19309,17890,0
1249,12891,0
3577,5114,0
14646,9223,0
11549,2308,0
9723,679,0
20012,2732,0
1040,3362,0
8272,12120,0
22675,19586,0
3966,12588,0
3671,11759,0
17392,22780,0
6337,4127,0
24949,13534,0
25146,23512,0
5375,13872,0
5946,18237,0
20956,7685,0
17529,10917,0
641,8842,0
9099,20829,0
12323,3193,0
18209,763,0
19149,24921,0
16223,21046,0
1013,1902,0
21616,11860,0
23932,58,0
4568,21873,0
6057,21581,0
12261,24452,0
22779,10480,0
23845,18857,0
21061,11665,0
2756,17634,0
2198,2607,0
16612,3337,0
20671,22058,0
5500,8847,0
5721,2858,0
20537,21037,0
15821,13107,0
17761,7558,0
3644,23354,0
22697,23039,0
3421,21358,0
6464,11929,0
8736,2826,0
8850,8625,0
20339,3699,0
24400,25379,0
16750,14777,0
13211,3700,0
24503,9823,0
8047,7273,0
9325,4718,0
7207,25165,0
3406,17835,0
1539,15376,0
1504,18521,0
16956,9507,0
19552,2240,0
25151,12558,0
20355,2850,0
4685,1802,0
2412,11983,0
271,18134,0
25114,15235,0
1161,22239,0
5650,11857,0
12627,20585,0
14423,21671,0
21169,7272,0
22659,3572,0
6422,6860,0
16959,11469,0
3525,12006,0
2533,7815,0
22166,22826,0
2013,14524,0
15576,3418,0
1052,8741,0
7311,19147,0
6269,14464,0
14396,24659,0
13609,447,0
7546,3274,0
4410,1967,0
4795,6516,0
3538,25227,0
6083,17456,0
6959,14512,0
10658,20549,0
3565,11457,0
5851,24604,0
4848,17755,0
16822,5318,0
15983,8709,0
5742,2041,0
4531,880,0
23169,8402,0
18904,7642,0
15988,20745,0
8639,15328,0
8394,17786,0
8522,22636,0
22688,10253,0
4679,8576,0
2818,15779,0
9442,480,0
10667,14999,0
15524,19395,0
4073,24592,0
9266,4996,0
9827,4981,0
14571,2350,0
10878,6487,0
15125,8157,0
14937,12370,0
5355,20159,0
9483,13136,0
1582,12942,0
3288,11444,0
3772,5082,0
3080,7483,0
19763,21652,0
5856,2919,0
4273,22099,0
17352,5833,0
11492,11813,0
17955,20305,0
21224,352,0
19823,13162,0
14378,7173,0
21359,17833,0
15657,2104,0
11913,19693,0
19817,2497,0
17097,23672,0
6786,11782,0
1876,4956,0
5379,11157,0
12060,460,0
8528,18810,0
1016,23643,0
22040,22436,0
8377,938,0
19322,23853,0
5080,19048,0
9165,15441,0
5797,11244,0
14873,10924,0
7805,3978,0
4684,7613,0
5673,20161,0
18237,21503,0
18456,23245,0
18691,17460,0
12413,9065,0
15252,13486,0
9927,13407,0
11487,3531,0
7780,5850,0
22796,20820,0
24681,8302,0
21461,10879,0
5731,21426,0
13539,23720,0
23937,10104,0
43,9163,0
5381,10990,0
3230,3150,0
21379,13662,0
1101,25257,0
14689,12391,0
25036,13824,0
18907,12501,0
21750,19719,0
22166,8573,0
11836,3579,0
25445,21955,0
15723,11954,0
11272,15939,0
8715,14703,0
15707,6189,0
22118,13732,0
20907,11139,0
13789,16773,0
10341,16739,0
16855,8585,0
19576,19438,0
24387,15381,0
13979,19782,0
12014,12078,0
