x,y,z
21933,80,0
5398,5940,0
38851,3841,0
29518,7036,0
18585,12199,0
20762,2203,0
31763,9749,0
6656,7519,0
18611,2131,0
39464,965,0
15637,7713,0
12704,7451,0
29236,9286,0
32991,11503,0
5618,8300,0
23289,7406,0
43666,1107,0
49807,11555,0
22113,2088,0
49950,12363,0
667,2658,0
49,6053,0
34433,9993,0
44596,1347,0
39921,11324,0
39865,5211,0
22661,1025,0
49641,1185,0
46030,8554,0
1359,4359,0
30114,10131,0
17782,6490,0
3184,8856,0
44617,10275,0
9784,8337,0
10001,2953,0
39408,4357,0
17748,9520,0
40858,8389,0
22235,387,0
11312,4915,0
16929,294,0
3656,12665,0
3928,12619,0
8286,210,0
46312,9137,0
36497,9651,0
24802,8451,0
23036,745,0
50603,3464,0
25407,3601,0
22592,10473,0
4746,9173,0
36975,9353,0
12373,6787,0
5605,6778,0
27172,9463,0
11543,9580,0
5023,7726,0
37097,9457,0
48758,6776,0
27825,7901,0
2159,4938,0
313,7308,0
42184,6878,0
47,1136,0
31641,1400,0
34121,9199,0
9099,2487,0
49879,7516,0
46924,9539,0
5809,11736,0
21430,10041,0
7447,7546,0
17603,1991,0
10111,760,0
2304,5683,0
10179,1826,0
18787,4534,0
26829,2342,0
21164,7398,0
46448,10583,0
21473,10105,0
2455,12336,0
7023,5366,0
44298,10466,0
10927,5338,0
14289,272,0
18982,4647,0
35482,4001,0
11463,12631,0
7119,323,0
15338,7859,0
1040,12344,0
24044,3875,0
23616,6881,0
49986,6818,0
32425,4898,0
14324,9981,0
15231,1770,0
15704,9131,0
30745,6049,0
35667,4593,0
16702,1015,0
17662,9002,0
11175,1850,0
11982,7826,0
24035,656,0
39868,5950,0
36545,11372,0
14295,1835,0
11295,3002,0
41218,528,0
1183,11437,0
20156,8308,0
9887,12344,0
41612,7407,0
43732,2933,0
41167,10760,0
423,4189,0
329,405,0
38198,3054,0
21084,112,0
49334,8940,0
49194,149,0
41187,520,0
2663,5145,0
49188,11973,0
50286,11077,0
4566,11449,0
25101,11690,0
28222,8229,0
24093,4561,0
50291,12469,0
29928,12442,0
12655,2304,0
317,4185,0
38490,10665,0
21559,3153,0
3227,10276,0
28748,11543,0
24625,4611,0
43287,7380,0
43298,11114,0
7986,6165,0
13159,5982,0
6087,10875,0
35349,1856,0
48061,3856,0
37297,2108,0
1242,6909,0
32353,1847,0
8240,1211,0
25530,9376,0
9408,9056,0
5979,6921,0
43230,2342,0
650,4987,0
48132,5357,0
39550,7032,0
10595,1720,0
24686,10604,0
20049,3398,0
10635,10248,0
32963,10983,0
47007,6404,0
8227,8535,0
9026,11778,0
1921,6393,0
12525,3448,0
8250,8429,0
18295,120,0
26383,1468,0
27860,4031,0
15467,8082,0
17185,4787,0
13010,9462,0
30906,12278,0
39801,4686,0
26079,3721,0
12010,6638,0
32101,10820,0
26886,6716,0
28441,4813,0
1639,7869,0
50183,4960,0
17836,10924,0
12359,12637,0
36549,0,0
39884,3599,0
34327,64,0
43382,6450,0
18207,1782,0
25818,10940,0
50088,7011,0
6132,6798,0
27270,5285,0
35139,8411,0
7573,10776,0
10790,11508,0
11023,5493,0
10891,536,0
50191,5432,0
2108,4599,0
1773,4222,0
10314,6015,0
23204,5919,0
21793,9631,0
20061,12435,0
28413,3613,0
10219,799,0
1292,80,0
28187,11165,0
9452,4583,0
46909,7293,0
21696,2886,0
49535,4124,0
12876,4430,0
15082,577,0
42601,7369,0
50470,11195,0
39842,10274,0
768,1538,0
42010,4314,0
14331,2207,0
2899,2214,0
7739,12344,0
27118,1813,0
38672,12326,0
9865,3588,0
43513,8115,0
41541,11817,0
16,12055,0
6888,7227,0
29482,10473,0
25761,403,0
3154,7337,0
10293,10322,0
47982,8169,0
46651,9367,0
4532,5372,0
48418,3912,0
30647,5603,0
35627,5206,0
20510,11036,0
34577,6008,0
42374,3664,0
32260,8570,0
40128,5636,0
26422,1375,0
23957,11454,0
40428,10443,0
4103,9666,0
10715,1987,0
9722,6916,0
1978,1668,0
34645,4025,0
27457,1191,0
5374,6715,0
37315,11348,0
22607,359,0
513,1173,0
10482,9858,0
40301,1742,0
39201,3614,0
47787,12190,0
7970,8869,0
6665,620,0
47289,400,0
10060,9533,0
17416,5984,0
3207,8946,0
12593,10817,0
48254,4711,0
19522,8504,0
26552,6322,0
34007,823,0
45536,10952,0
34156,1297,0
12120,5620,0
10248,911,0
10948,12300,0
36794,8208,0
26455,3027,0
31172,11135,0
10603,2036,0
14206,7840,0
46688,7213,0
15170,3293,0
38569,841,0
925,2965,0
47418,8745,0
26447,11636,0
28220,6889,0
7244,3357,0
21105,2819,0
44655,10828,0
16354,7816,0
35317,7440,0
3221,2246,0
44562,11001,0
44470,2425,0
30642,10287,0
40749,6462,0
38979,8689,0
14753,1344,0
5406,6111,0
34455,3714,0
22544,10578,0
22075,7302,0
26362,6540,0
29282,1454,0
34006,177,0
50760,1750,0
17289,2461,0
15153,2239,0
42314,6366,0
6323,5038,0
43521,9249,0
25500,9547,0
46304,854,0
27845,11061,0
18096,1911,0
33168,10249,0
45404,2323,0
8029,9956,0
44606,6228,0
7645,5078,0
27571,12722,0
17026,7711,0
37742,10669,0
16311,22,0
37280,11846,0
47186,7738,0
34617,4803,0
47044,12029,0
35849,79,0
26120,794,0
10953,5446,0
36283,9189,0
22323,2846,0
6230,6143,0
41514,1531,0
29247,1751,0
21005,1132,0
19461,3828,0
3498,4250,0
29156,10631,0
45170,12231,0
37232,10871,0
6636,1296,0
11930,343,0
11256,6870,0
23673,11256,0
25502,2578,0
44491,2016,0
16183,9796,0
8759,12127,0
39967,10969,0
44099,3433,0
29770,9695,0
27003,5696,0
46492,4233,0
20097,1200,0
17171,7932,0
43841,5715,0
50278,173,0
40373,4508,0
11711,5173,0
26079,11757,0
8528,10118,0
48584,5915,0
49611,7302,0
33052,6763,0
16458,6431,0
27022,1191,0
9155,2447,0
262,3497,0
43200,12567,0
14925,3354,0
661,3399,0
48492,3341,0
36847,7787,0
16233,10261,0
38425,2847,0
291,3300,0
35524,7733,0
8296,8301,0
16938,12312,0
44264,6040,0
22423,6617,0
13450,9195,0
50667,3786,0
27060,9549,0
30644,11851,0
50363,8342,0
12867,8863,0
23525,170,0
4729,3938,0
41899,10700,0
26601,9644,0
3761,11035,0
25114,3189,0
14853,11555,0
2858,11344,0
18958,9605,0
7299,3752,0
35086,7316,0
33938,4856,0
24421,10127,0
9410,3113,0
29196,9246,0
26252,1073,0
13698,2237,0
37408,10087,0
683,3371,0
28193,9164,0
26017,440,0
22739,2236,0
40161,7568,0
29749,10156,0
45198,4911,0
14434,4503,0
36173,12228,0
9044,3499,0
40848,1147,0
14775,1673,0
43630,6351,0
25434,2439,0
33283,12643,0
40607,11453,0
18692,1059,0
17825,2844,0
3845,2053,0
21184,5738,0
7740,5216,0
47186,9709,0
46169,2877,0
5475,3488,0
6873,9482,0
44324,4258,0
26043,11967,0
6227,10948,0
47151,10023,0
5409,7109,0
14843,12125,0
49372,1971,0
38512,12195,0
9483,8418,0
5374,8592,0
49817,9593,0
7389,4562,0
5140,10296,0
34566,10506,0
3875,2923,0
37362,4851,0
14212,194,0
6410,7539,0
39952,2062,0
48142,45,0
22843,4802,0
31984,657,0
18147,5709,0
39074,6653,0
34500,5581,0
31630,9820,0
15499,9738,0
6331,3897,0
37367,11628,0
32920,12201,0
50095,1700,0
6134,5471,0
23235,7133,0
33857,9590,0
19448,6255,0
33258,8082,0
3769,12508,0
42571,12115,0
28003,7215,0
17840,1379,0
46686,2878,0
26019,2253,0
26104,4957,0
42879,2157,0
35719,11920,0
25306,12108,0
43935,1288,0
38813,7065,0
35244,11514,0
23922,4024,0
30525,7871,0
12514,4483,0
313,1226,0
32376,6370,0
19870,9348,0
29056,10663,0
48635,10320,0
10266,12688,0
10637,11996,0
25796,1595,0
25388,8704,0
45868,1396,0
21384,1908,0
42399,9430,0
11675,1148,0
21063,6819,0
37401,1832,0
8111,1029,0
35062,5232,0
49643,3154,0
39302,11179,0
43442,8788,0
24800,6400,0
10717,4951,0
25262,1831,0
12695,1258,0
29269,12534,0
26476,97,0
21469,7314,0
41649,4617,0
18991,2737,0
20219,5108,0
44792,7242,0
12215,8364,0
29620,777,0
14794,8810,0
31713,1213,0
4059,4915,0
34329,9869,0
276,942,0
30131,1666,0
14649,7226,0
29561,12529,0
46210,10209,0
32511,919,0
35418,4953,0
49668,9857,0
30353,11894,0
33510,3207,0
37990,10421,0
40572,11985,0
39451,2647,0
19219,8064,0
29456,3988,0
30280,3121,0
37481,8419,0
26074,5831,0
21340,8753,0
5661,11894,0
15357,3708,0
30437,11441,0
22116,865,0
14931,5230,0
16696,12694,0
31222,11703,0
46088,1151,0
21361,3219,0
27065,8753,0
30247,4439,0
48972,8883,0
40130,8576,0
43749,10868,0
33423,9095,0
44665,11935,0
45206,1510,0
35712,10813,0
23435,8859,0
37686,8443,0
28832,2532,0
24779,11927,0
40356,12680,0
50333,9866,0
30973,12696,0
36905,5049,0
38563,2343,0
30800,4252,0
36895,9372,0
47733,10815,0
49746,841,0
44161,10525,0
44828,3861,0
24913,767,0
14760,10240,0
46319,11028,0
2773,4126,0
22215,2011,0
12028,9756,0
14558,3753,0
2871,8847,0
15999,4987,0
38882,6893,0
14066,7965,0
34883,2794,0
38546,3356,0
10150,3501,0
14396,2150,0
8309,2795,0
17763,2376,0
6943,7331,0
4467,12068,0
20834,11644,0
2868,12507,0
21703,10761,0
11524,2192,0
49146,3610,0
10394,4615,0
26927,9366,0
22643,9169,0
23959,309,0
31640,4985,0
17419,10637,0
35909,8276,0
792,6214,0
24731,3533,0
16575,3219,0
20678,9376,0
44603,11152,0
18675,3397,0
23795,4271,0
34513,10632,0
25012,11535,0
28605,12609,0
