x,y,z
2364,17325,0
8295,6505,0
15099,654,0
3677,19374,0
9529,22871,0
10983,25385,0
15426,20454,0
17662,6595,0
24663,16818,0
2754,9364,0
20418,22186,0
1350,18960,0
20919,15568,0
11408,22968,0
3776,4738,0
17113,19937,0
14651,18752,0
3928,7860,0
5380,21226,0
11334,13476,0
7004,17434,0
11982,3046,0
21566,14702,0
15926,1233,0
14256,23740,0
530,14744,0
17637,1198,0
22837,3829,0
7011,11065,0
12399,2820,0
2803,6551,0
9531,10286,0
20422,10148,0
18304,24911,0
16113,22359,0
24302,20176,0
3496,23595,0
15937,24328,0
6577,14653,0
15079,15287,0
10336,18848,0
24849,22338,0
14531,4529,0
15368,1063,0
17182,2391,0
13223,10386,0
934,946,0
7455,5685,0
10538,10768,0
23591,5496,0
13864,7479,0
387,4598,0
3914,10403,0
12041,95,0
15836,13742,0
23519,10549,0
19231,10526,0
11566,16834,0
17762,25051,0
22840,14283,0
19244,15527,0
4828,492,0
6118,16557,0
21981,1363,0
9847,6615,0
349,320,0
14006,8792,0
15577,14839,0
6674,7187,0
4784,14726,0
13776,8141,0
17740,13967,0
16537,21941,0
24382,7115,0
16327,16118,0
12937,3665,0
8534,7276,0
17544,1431,0
8085,5694,0
21144,5618,0
5106,14651,0
17933,8002,0
4492,6181,0
10265,23765,0
15739,117,0
894,3584,0
154,20259,0
5933,4742,0
7281,22252,0
16860,12573,0
1626,21139,0
4421,22970,0
23308,20237,0
11888,1270,0
20999,18540,0
3720,13346,0
23063,8821,0
2295,25261,0
16570,24949,0
15341,21405,0
8310,3499,0
22185,8910,0
20059,23496,0
12617,20442,0
20379,11618,0
8725,5773,0
12323,14062,0
5690,20160,0
13803,15293,0
10655,10909,0
15448,15717,0
21817,7557,0
1862,4376,0
6187,8394,0
15861,3099,0
10970,3041,0
21973,11693,0
12810,20675,0
2153,13022,0
5012,15098,0
11116,10830,0
13693,8654,0
18441,8544,0
13897,23109,0
21266,11281,0
1272,14644,0
7294,23355,0
24952,3838,0
12978,5800,0
24643,4962,0
22840,19168,0
6538,5320,0
4578,12754,0
17576,22138,0
9578,23462,0
3387,8344,0
8586,6668,0
18171,21902,0
19006,10989,0
9985,17609,0
5957,10786,0
3441,6076,0
2587,889,0
21093,23197,0
20645,5227,0
1078,9021,0
15170,13961,0
12676,6376,0
9062,22287,0
23495,24202,0
2975,14310,0
14723,3687,0
25192,20238,0
5042,7314,0
3231,12169,0
5915,3622,0
15920,23147,0
17334,10766,0
5977,23308,0
13762,23281,0
21790,15190,0
25104,22116,0
10621,11410,0
19712,20013,0
16091,484,0
20989,3589,0
16044,11338,0
19660,2165,0
14057,18563,0
14256,1501,0
3526,21299,0
5828,8432,0
23248,14706,0
23101,22921,0
22449,18707,0
5267,14581,0
422,341,0
1136,12068,0
11908,1169,0
21095,3639,0
7419,25081,0
23713,22210,0
18053,18995,0
24092,13555,0
12010,4037,0
22628,14725,0
19942,23080,0
16727,247,0
12234,448,0
8484,869,0
9116,13438,0
19523,15558,0
17800,4066,0
8845,13159,0
1783,19280,0
24943,16947,0
437,14784,0
19714,16513,0
21053,660,0
17444,4432,0
9040,3335,0
6661,10744,0
1529,8814,0
9255,16338,0
4139,14205,0
6176,5306,0
12658,5091,0
9486,3282,0
23986,5708,0
12034,24021,0
3405,8273,0
9943,7955,0
1910,7272,0
20888,25031,0
25073,11797,0
6499,19842,0
21639,16991,0
1145,6195,0
23157,17866,0
10786,24651,0
14507,17154,0
9265,20258,0
18725,287,0
8306,3595,0
4087,10280,0
20991,2787,0
19010,18433,0
12944,14848,0
142,17736,0
2573,13495,0
1999,13608,0
9513,23346,0
23087,8094,0
16134,24970,0
5883,25066,0
12731,509,0
16353,18243,0
20415,2719,0
13290,81,0
19959,10381,0
18657,9923,0
17858,13160,0
8906,6059,0
8149,9373,0
6979,5085,0
21924,5027,0
6589,12562,0
1885,15259,0
22943,12683,0
21472,1945,0
19559,14108,0
12674,6929,0
8077,10256,0
12733,13088,0
23083,23962,0
22454,23,0
19037,11665,0
20091,15174,0
1663,18651,0
9871,2205,0
25005,23556,0
1568,4948,0
11300,5211,0
12058,5278,0
1872,19978,0
14453,24534,0
16527,13473,0
17319,19568,0
6359,14465,0
11390,10368,0
1458,7895,0
4858,10667,0
11448,11487,0
10970,22768,0
20421,2974,0
3848,11448,0
9048,12166,0
3425,4873,0
1009,5844,0
5293,10759,0
5691,20601,0
5281,7243,0
24283,25195,0
18131,9146,0
8305,10489,0
14788,22381,0
1773,17676,0
2820,19232,0
3139,20410,0
2089,10487,0
8972,7203,0
7307,11983,0
8196,12465,0
18698,24057,0
17502,6175,0
17025,12490,0
14583,20987,0
20285,2371,0
24641,5309,0
15293,2905,0
6677,11694,0
18826,11980,0
24340,3506,0
8197,20777,0
7419,15602,0
14772,24280,0
20971,10333,0
3021,507,0
15401,22925,0
8343,7261,0
16363,17869,0
12787,6471,0
4742,19679,0
21568,23301,0
11615,1410,0
6507,5567,0
4436,23194,0
6666,24396,0
15580,285,0
7395,4710,0
6058,22522,0
777,19194,0
6286,25168,0
21237,21358,0
12142,4706,0
18003,17204,0
15559,6040,0
7013,1365,0
21022,5216,0
8788,13248,0
8508,16534,0
15,18151,0
17101,20282,0
5003,16373,0
5355,23320,0
23643,16415,0
16518,11837,0
3085,23038,0
18007,23418,0
16827,15577,0
22157,20179,0
14780,13783,0
5566,749,0
13207,7652,0
24287,19897,0
11967,24921,0
5679,19865,0
17436,12004,0
3009,16615,0
1383,12564,0
9240,22504,0
18609,5902,0
1597,9153,0
18924,907,0
15234,16325,0
21285,20382,0
3548,10961,0
13252,5834,0
1753,23176,0
7261,8315,0
15723,2109,0
22842,12102,0
23532,10813,0
14096,14092,0
7309,17363,0
14461,2510,0
16516,20875,0
662,20713,0
15336,11740,0
25225,8356,0
5079,15155,0
13785,1647,0
22923,8088,0
18628,20741,0
14956,25365,0
19852,5962,0
13646,11873,0
2439,23118,0
2689,12211,0
22051,14416,0
7399,21837,0
18262,17980,0
18694,17040,0
10722,12280,0
24990,16592,0
4368,19742,0
13318,3436,0
13489,19773,0
10598,16049,0
13603,20333,0
20968,11419,0
13408,21688,0
14231,10264,0
23087,7693,0
14934,845,0
3136,11584,0
13658,817,0
12970,24754,0
6557,18072,0
9362,4799,0
13636,12108,0
16604,15933,0
5769,24803,0
251,9122,0
21263,17532,0
14883,17097,0
14894,11559,0
7891,3269,0
10108,24477,0
13742,12679,0
9351,19830,0
13984,7885,0
5541,6647,0
917,21830,0
13097,22172,0
4941,7735,0
11167,16597,0
312,21513,0
3916,14350,0
24885,21110,0
8303,20235,0
16673,10488,0
25079,2363,0
3509,23607,0
9030,4510,0
21907,11108,0
20614,24184,0
14877,7688,0
19936,11403,0
18504,4919,0
12169,8131,0
16194,2025,0
23431,11496,0
9837,16147,0
14889,7537,0
1495,1795,0
8089,17628,0
14727,116,0
17383,11407,0
2041,18786,0
10278,10332,0
6912,8284,0
20638,419,0
24135,2267,0
19881,13770,0
15952,23623,0
10124,13375,0
6499,5448,0
19436,3168,0
2002,9413,0
10339,6830,0
21707,14363,0
11139,13966,0
752,6976,0
7663,22556,0
8051,21981,0
25232,4964,0
11925,16474,0
19564,5208,0
7644,5112,0
19638,9830,0
6039,20527,0
3935,2522,0
10598,1549,0
592,8668,0
21072,19071,0
11980,22623,0
13885,9551,0
25367,1687,0
5555,3902,0
24288,11375,0
16123,334,0
20717,17259,0
24594,16868,0
5025,25374,0
6842,10209,0
7967,15745,0
2440,7329,0
5838,13350,0
14704,20729,0
6939,8681,0
8386,13374,0
4927,16735,0
12323,10774,0
2732,20188,0
8666,9806,0
14674,82,0
9097,1239,0
19705,20726,0
15389,10272,0
1475,9949,0
22541,17984,0
10225,12512,0
1084,12641,0
16963,9977,0
12726,11644,0
412,332,0
13057,7739,0
1035,845,0
8305,8107,0
17295,11823,0
11862,19957,0
14554,16752,0
6614,5030,0
1194,8183,0
2244,23460,0
5908,25307,0
10455,4884,0
23543,15115,0
5412,17233,0
15083,3667,0
19179,11191,0
4227,6713,0
17109,2093,0
10706,12250,0
8141,7113,0
8066,11376,0
20079,1286,0
13982,6328,0
10398,15451,0
1618,2821,0
10236,22460,0
20657,7052,0
7075,2998,0
24864,16944,0
9008,22220,0
8700,19499,0
546,10796,0
12113,24999,0
13433,6574,0
17913,24166,0
5913,1585,0
9284,5594,0
21234,6492,0
22053,25435,0
766,19282,0
3561,8981,0
8016,23527,0
13068,22522,0
8198,17294,0
18049,17239,0
1287,4605,0
17681,15231,0
8143,9249,0
22701,23791,0
12678,22668,0
21562,10588,0
23924,18771,0
24025,1705,0
13206,12512,0
23012,23899,0
746,3374,0
10008,15509,0
12508,2391,0
18841,23199,0
4394,20561,0
19063,1882,0
6373,309,0
9078,11830,0
3665,7602,0
8650,6855,0
24674,22944,0
17557,15348,0
5655,24983,0
24167,8599,0
2218,10685,0
15906,22236,0
20927,7425,0
20334,19473,0
24506,23195,0
8101,16092,0
615,9824,0
23112,14971,0
12074,8870,0
22226,20032,0
1493,7942,0
8856,8156,0
16951,6063,0
1505,22814,0
14192,16410,0
11103,24970,0
17994,13806,0
15965,18760,0
16509,3332,0
14906,5673,0
1213,19492,0
19170,5442,0
3321,19911,0
21956,2450,0
11512,5437,0
694,1708,0
11175,19498,0
18252,5321,0
25341,18818,0
24230,7969,0
9907,23092,0
3942,9196,0
17093,18542,0
25145,14859,0
21609,5764,0
24853,14333,0
18408,4045,0
12624,4396,0
5071,19103,0
560,13768,0
7556,6731,0
17901,19662,0
1708,25138,0
976,12385,0
22185,11855,0
11349,18469,0
23253,16594,0
6239,20711,0
9665,21949,0
14935,8670,0
917,11141,0
9930,16475,0
11574,5,0
9157,10887,0
14669,9344,0
8766,16427,0
10872,12799,0
22684,4033,0
22949,22835,0
13117,9092,0
12213,19351,0
14979,11291,0
16893,19746,0
8429,8948,0
14536,10820,0
5477,3372,0
2559,4028,0
2509,12880,0
2132,10994,0
7056,11576,0
21099,11731,0
15783,14664,0
20777,23143,0
16448,9523,0
2619,17127,0
20633,13959,0
20696,7877,0
8593,19699,0
953,19864,0
521,23443,0
6976,16241,0
14934,9995,0
6768,2525,0
6974,11983,0
2082,12553,0
3232,12073,0
3771,4868,0
7178,3907,0
8317,2389,0
11517,8277,0
20077,8999,0
19908,11923,0
11443,17657,0
10473,19345,0
7518,874,0
17822,19885,0
5161,7927,0
6292,14549,0
19626,13691,0
15141,6004,0
15659,9002,0
20057,16942,0
11472,405,0
5095,983,0
9233,22921,0
12105,21363,0
8003,697,0
16759,20247,0
2790,17199,0
4490,3086,0
24771,8484,0
14880,25012,0
14025,4137,0
5088,22106,0
21600,15650,0
11734,22550,0
740,20044,0
3199,24257,0
15530,14328,0
22570,343,0
508,6189,0
16212,12731,0
15520,8322,0
15184,15755,0
22801,2619,0
16000,17627,0
6477,20085,0
13594,14816,0
5969,15057,0
20940,3444,0
25388,13749,0
9610,8613,0
9987,7661,0
19043,25295,0
12162,16328,0
2090,18493,0
23438,2269,0
9139,94,0
19395,9097,0
17745,5701,0
22352,2155,0
14691,4881,0
15524,6024,0
9945,22570,0
23421,21426,0
1250,15616,0
16502,13083,0
17771,11246,0
661,12999,0
13263,738,0
19430,1070,0
12226,4883,0
14131,493,0
4445,17213,0
7815,13501,0
22936,3465,0
8380,7937,0
11399,22643,0
17706,790,0
23800,19868,0
17385,18311,0
22386,4138,0
16201,21932,0
7251,3912,0
3747,19416,0
22657,18191,0
5132,15186,0
20516,22819,0
18618,3319,0
10996,9700,0
12857,10772,0
1589,11709,0
2424,23962,0
18056,22915,0
4853,2952,0
4290,7569,0
14595,3297,0
19447,18658,0
22446,21463,0
25209,14662,0
7130,24554,0
18961,168,0
19416,11286,0
2232,22600,0
17494,2995,0
3403,16053,0
4370,19743,0
19307,21886,0
13955,12301,0
11647,17504,0
9331,24341,0
8193,6277,0
1806,19003,0
22728,16523,0
5023,7346,0
21825,5017,0
19659,16270,0
12466,5324,0
11097,17971,0
9813,1780,0
3857,17993,0
10581,20834,0
22921,18349,0
23524,10614,0
17425,17057,0
13016,897,0
1691,3011,0
12177,23182,0
12578,4842,0
10729,4358,0
17073,25113,0
18713,6789,0
5919,825,0
2067,16671,0
18944,13391,0
783,15700,0
24812,16855,0
24434,12582,0
25412,22021,0
23576,10520,0
21064,22285,0
20039,8572,0
7653,23912,0
874,16946,0
3152,18950,0
19668,16388,0
18777,24560,0
9001,3599,0
13246,18328,0
11155,6479,0
13860,24395,0
6969,18870,0
17600,15112,0
11105,20177,0
6329,19001,0
25432,22796,0
15108,4815,0
17330,23345,0
6052,23508,0
22467,14796,0
16833,8558,0
8907,19529,0
9516,7514,0
18971,1408,0
10127,2778,0
16120,15513,0
20723,24930,0
1750,11213,0
13259,1453,0
17080,1937,0
18035,17476,0
18831,11117,0
14922,13739,0
18741,20895,0
22062,8684,0
22592,15369,0
22044,18925,0
16639,5633,0
5877,18160,0
15871,1759,0
6420,24521,0
665,6551,0
869,23440,0
25151,21566,0
20414,19524,0
1740,1827,0
6453,17094,0
4587,15593,0
5160,9067,0
23334,4039,0
6496,12,0
2765,3416,0
19377,14831,0
20778,11600,0
13083,3279,0
2465,10637,0
9611,15381,0
35,23619,0
21316,20815,0
12537,22850,0
11297,21223,0
23038,9618,0
25040,18230,0
18863,10422,0
5568,14220,0
3717,11367,0
22292,3709,0
17029,15101,0
4660,21758,0
3430,22445,0
23083,17668,0
4010,15731,0
21862,16912,0
2803,12136,0
7236,15644,0
2336,20267,0
20478,13707,0
25078,11133,0
3087,2810,0
4190,2824,0
21034,13316,0
23388,14549,0
22629,6958,0
6219,13402,0
1712,20070,0
3634,14708,0
2964,11619,0
9819,3258,0
2463,24970,0
15068,2090,0
3774,23461,0
6655,20374,0
22414,10538,0
12752,6525,0
3377,13815,0
19058,9336,0
4666,6533,0
22779,12991,0
25349,9432,0
19305,17352,0
6230,5561,0
13511,3621,0
25019,11572,0
4886,22027,0
22319,7344,0
23910,7366,0
4353,25359,0
7564,15903,0
24583,11239,0
24665,5906,0
4305,6424,0
17236,11649,0
18649,10046,0
9820,18975,0
15862,14092,0
8122,3328,0
15225,7711,0
3224,6409,0
6999,14904,0
11543,16902,0
15951,15744,0
2349,21376,0
11240,15496,0
15660,14130,0
13735,16120,0
12409,20123,0
22616,7311,0
17505,12836,0
13295,17669,0
24010,18193,0
6548,14069,0
11998,971,0
12177,6047,0
19261,24082,0
7798,25083,0
9532,8514,0
14101,19353,0
19527,15080,0
1259,11940,0
21019,10349,0
13191,18578,0
5365,1083,0
21032,11142,0
11437,12295,0
19661,10446,0
22944,585,0
6627,22609,0
9338,5644,0
19147,19682,0
13775,18014,0
2348,768,0
10414,6272,0
25345,18521,0
11045,10060,0
18287,5818,0
23218,14183,0
3677,10962,0
16848,13455,0
9134,23104,0
16663,15816,0
10815,16227,0
8522,19395,0
13169,16069,0
2280,19152,0
20372,18253,0
22207,21756,0
3309,20162,0
9398,10867,0
4281,12404,0
22382,4775,0
7884,20876,0
9176,11353,0
2391,8182,0
7600,1068,0
17808,13387,0
20444,11106,0
24169,10214,0
22372,3653,0
2187,1103,0
10056,18672,0
11148,8735,0
9731,16256,0
11254,7628,0
20281,21445,0
1611,10957,0
12196,14152,0
9763,4632,0
18190,24711,0
21183,4469,0
12469,4792,0
22746,15480,0
13333,18726,0
8779,16089,0
4569,12899,0
3809,19291,0
13482,19198,0
17700,10536,0
3876,2374,0
905,3006,0
2180,5199,0
2924,244,0
2312,11236,0
9530,8092,0
5574,23391,0
2621,21410,0
15990,13471,0
17424,3192,0
23645,4070,0
1617,18638,0
2560,2866,0
9641,17808,0
2579,8408,0
11639,780,0
17217,17252,0
2840,13340,0
11005,19219,0
24711,2994,0
11494,533,0
15227,24379,0
16413,8615,0
10675,588,0
14226,4375,0
18603,5815,0
16543,8330,0
639,16522,0
2879,19342,0
22655,21303,0
20152,777,0
20246,20735,0
16242,2841,0
13732,20624,0
24599,15963,0
7391,9609,0
10551,3968,0
22330,3614,0
9904,8083,0
14280,5863,0
9742,18970,0
10050,23068,0
13468,24757,0
7995,2448,0
24017,347,0
19308,1115,0
2631,20760,0
13612,22752,0
10659,3303,0
21882,21912,0
21926,14531,0
11433,22960,0
6900,14728,0
2744,2737,0
1464,11699,0
14479,23,0
15916,14089,0
857,20568,0
6155,17322,0
12053,9441,0
179,14426,0
1183,17968,0
5832,25450,0
3110,6103,0
22946,21074,0
21895,13549,0
24125,12235,0
11411,10739,0
16978,9811,0
230,3980,0
6043,3293,0
18841,11100,0
1986,13423,0
24615,8698,0
6350,9793,0
7029,19434,0
20950,18566,0
