x,y,z
19532,8461,0
8971,1021,0
34042,8860,0
26357,2085,0
6277,1596,0
22418,10739,0
45447,3916,0
2933,5111,0
20004,9817,0
41455,11628,0
21227,3844,0
39090,1447,0
24945,590,0
9098,8993,0
1293,10730,0
12241,11011,0
28472,3314,0
3154,10631,0
3213,9912,0
21554,257,0
43917,10516,0
27311,10830,0
12699,7257,0
10536,7988,0
9808,4672,0
26673,4095,0
22486,2576,0
18272,5863,0
29487,7003,0
20736,609,0
39302,6689,0
16903,10462,0
29345,9831,0
41247,3136,0
34068,11740,0
30373,11703,0
17591,12409,0
32067,9106,0
15653,8158,0
16837,4270,0
24898,7504,0
33407,1721,0
20246,7681,0
39415,6310,0
24285,430,0
27740,8694,0
33720,3262,0
25938,9470,0
44516,1125,0
1800,11400,0
18563,165,0
22495,9995,0
35948,3952,0
39584,7695,0
32117,6196,0
2193,10225,0
37502,8692,0
46922,3403,0
3132,7502,0
13356,1413,0
18627,10340,0
8289,12577,0
31460,11082,0
21135,11010,0
47667,4191,0
24663,11012,0
8504,268,0
48770,29,0
3675,2150,0
3413,1424,0
46713,9186,0
24226,7316,0
25721,10906,0
47258,8220,0
32537,12362,0
20487,10438,0
10615,12430,0
25268,9562,0
23429,2636,0
43950,9282,0
30353,10919,0
23434,2390,0
26849,1116,0
11003,6621,0
31730,1112,0
16415,8403,0
30404,5239,0
37343,12575,0
2638,592,0
20510,3561,0
48400,12142,0
9247,451,0
26245,10379,0
36692,4835,0
2548,4218,0
46663,11485,0
50009,7347,0
20093,8426,0
45959,5398,0
40944,8535,0
39421,11071,0
9283,12211,0
32995,1929,0
37604,5433,0
30004,7368,0
15414,846,0
17164,10087,0
1176,4386,0
6234,12299,0
40585,9058,0
5858,664,0
35846,11326,0
23530,3079,0
5734,6592,0
47845,6036,0
48579,8852,0
30509,10970,0
12501,3754,0
1980,11349,0
16383,5904,0
41058,3422,0
5931,6407,0
20036,6160,0
2200,7440,0
48048,12260,0
49799,12122,0
30268,4860,0
34823,9403,0
34937,5777,0
1999,2360,0
33519,8780,0
50767,1134,0
21043,14,0
9820,234,0
587,6680,0
19159,2433,0
26543,6156,0
3198,5313,0
6511,4324,0
45293,8163,0
7725,11804,0
25929,2083,0
14383,12533,0
10530,11829,0
19738,3558,0
44305,27,0
20327,8431,0
8915,10183,0
15314,10313,0
2506,5163,0
22781,1949,0
30313,10727,0
8719,67,0
17127,4693,0
33982,4560,0
15239,2208,0
46642,1822,0
5489,939,0
50690,6814,0
45590,11012,0
1141,3041,0
47705,8446,0
2852,7099,0
43963,3435,0
40770,3157,0
3501,5528,0
30759,3403,0
12090,7347,0
24932,9554,0
47384,636,0
48274,11878,0
46904,3744,0
11380,452,0
27373,9471,0
35044,2718,0
43255,11044,0
16858,6914,0
45364,8406,0
10257,652,0
12060,2406,0
26354,12709,0
40756,6411,0
19401,3656,0
28347,10061,0
46011,58,0
8751,1098,0
35509,6041,0
21394,9680,0
39966,2405,0
12060,1619,0
31376,4916,0
351,9206,0
28670,2685,0
43167,8066,0
38936,7196,0
31174,12119,0
24987,10928,0
21419,7362,0
46731,1865,0
45004,12349,0
24667,10680,0
37831,7248,0
18176,3368,0
50672,1041,0
45948,5788,0
7245,10527,0
45350,6748,0
12684,11387,0
1495,11454,0
15310,9508,0
44860,5403,0
23831,11863,0
9474,76,0
28267,1077,0
49199,5012,0
13878,5052,0
21140,12221,0
28149,1714,0
6722,9566,0
32712,9657,0
9878,9241,0
44500,10737,0
3035,2835,0
32653,342,0
3490,10552,0
18635,1662,0
40295,10333,0
34830,1072,0
24558,4677,0
34753,6203,0
37704,9151,0
33981,6648,0
49694,12423,0
6653,308,0
48709,11845,0
7727,11691,0
38859,12661,0
27198,1863,0
36328,3055,0
31121,9220,0
44173,1607,0
45361,1605,0
45477,7715,0
45991,8834,0
31515,10217,0
1710,4274,0
46758,7334,0
21582,10057,0
39582,2936,0
13570,11157,0
13030,7433,0
20439,1220,0
31423,11846,0
41648,9009,0
9503,11973,0
36621,9585,0
6909,11218,0
36692,8397,0
6920,9446,0
3888,7046,0
20266,3912,0
48119,3000,0
19281,2852,0
15072,8196,0
47525,4590,0
3387,1842,0
46968,5909,0
7497,1518,0
45603,2932,0
45149,1677,0
10867,8699,0
2307,1856,0
34678,11729,0
45642,10829,0
9913,1907,0
38631,12581,0
16640,1270,0
46609,9671,0
45558,10473,0
811,255,0
32641,2456,0
18500,6003,0
39363,6031,0
46905,2166,0
35948,9951,0
11498,3287,0
36689,9893,0
35279,2723,0
12554,5957,0
14148,4068,0
21062,5228,0
23640,11119,0
18914,1519,0
40362,7321,0
4893,4711,0
14450,4187,0
9721,9497,0
34788,10925,0
41300,10778,0
10928,3865,0
25399,12357,0
43469,7129,0
43044,3777,0
15874,574,0
45140,10019,0
15947,10028,0
21222,8277,0
38864,5080,0
18834,3972,0
46186,11424,0
50832,1362,0
22663,520,0
28055,12066,0
50003,8493,0
14030,4668,0
14673,2275,0
27455,11622,0
48886,4557,0
7007,4969,0
41416,9551,0
12266,3887,0
32425,6410,0
11262,4986,0
34936,10507,0
15424,6774,0
8832,1175,0
12811,8268,0
16651,11649,0
42649,7192,0
48174,7005,0
29244,5987,0
13585,6348,0
18013,10781,0
45975,8550,0
14007,2713,0
37448,2379,0
35360,12407,0
5380,2330,0
1849,7382,0
42626,10455,0
24116,11170,0
17363,6836,0
26618,3229,0
36959,2010,0
48927,2495,0
47067,7941,0
11621,10242,0
48337,10108,0
33599,10520,0
36049,1623,0
27714,4417,0
22996,11716,0
35546,3042,0
10277,1419,0
22558,4287,0
19533,11136,0
36628,14,0
6470,6982,0
6385,6031,0
24858,10095,0
8301,2298,0
46026,11755,0
29520,3527,0
47826,11260,0
20485,10903,0
49515,9028,0
5923,4247,0
1559,12254,0
21873,9779,0
25119,847,0
31624,4065,0
12319,11674,0
31436,301,0
39839,9471,0
15263,4124,0
41492,5494,0
11090,11408,0
40136,3790,0
46448,1247,0
20420,950,0
12047,8852,0
50333,11493,0
23981,11314,0
21064,7849,0
5894,1479,0
3117,11633,0
32084,1393,0
37795,434,0
5834,9505,0
44953,9969,0
33618,5708,0
34025,12396,0
11311,69,0
39531,2402,0
38233,7698,0
36720,10838,0
32944,6916,0
14675,11482,0
16474,9284,0
46912,6226,0
35741,1551,0
7597,5056,0
37436,1037,0
44731,3517,0
17608,6290,0
16053,11438,0
15976,7672,0
22576,12633,0
21171,9287,0
39029,735,0
15790,1203,0
41289,10856,0
50213,2237,0
686,2693,0
29429,12050,0
10070,2393,0
31498,12556,0
25675,2536,0
22640,1468,0
34487,1350,0
28703,2635,0
9590,6633,0
24268,9476,0
44950,11773,0
40933,5607,0
25855,11655,0
21393,7439,0
14603,1479,0
38157,1367,0
31915,3686,0
40398,3210,0
26222,6764,0
14755,8168,0
9474,5902,0
43957,11740,0
1170,11164,0
37835,5459,0
19845,2777,0
26446,10946,0
1000,155,0
31071,2546,0
2409,12242,0
49555,3214,0
40129,12178,0
7579,4457,0
14783,4271,0
43790,7774,0
9952,7798,0
9026,4711,0
8277,2214,0
29405,9078,0
9865,7721,0
48861,10845,0
24345,6397,0
41835,6305,0
17829,4314,0
17990,5172,0
17550,6663,0
43385,1077,0
42496,1750,0
21731,2440,0
13022,8987,0
25771,3159,0
28078,12270,0
38326,5446,0
23706,10281,0
3331,10518,0
36162,2979,0
32199,385,0
46038,7358,0
38559,11175,0
10037,7272,0
15814,2385,0
3196,10385,0
11813,3341,0
47008,8254,0
6486,5755,0
37534,1773,0
11113,9124,0
16020,4221,0
9820,2999,0
20694,2782,0
19353,9298,0
38921,2126,0
30527,10706,0
20636,2258,0
1290,10221,0
11690,12467,0
10876,3545,0
21602,10689,0
49769,9303,0
13,7823,0
33832,6483,0
19133,11024,0
27595,1209,0
42172,11001,0
16817,563,0
28456,3129,0
18769,5197,0
49634,7174,0
37659,11100,0
9533,11900,0
4036,11620,0
3185,5355,0
26311,2778,0
45070,4446,0
783,10965,0
2637,4391,0
39061,654,0
42625,10032,0
12748,1177,0
47719,6746,0
41231,403,0
30625,1204,0
41951,1145,0
49333,10141,0
11495,6893,0
36357,7090,0
26950,4297,0
40284,10681,0
14295,2286,0
35670,3775,0
42301,12037,0
24404,6245,0
35400,12467,0
16356,8239,0
11059,305,0
2513,10669,0
33718,12071,0
29005,3364,0
32595,11910,0
12201,10010,0
38204,1681,0
48047,7134,0
50020,5229,0
43411,9294,0
38009,121,0
4575,2303,0
39587,135,0
27362,3089,0
15788,7612,0
41665,9624,0
38721,136,0
13754,1245,0
36600,10329,0
16339,2553,0
13650,818,0
8804,3456,0
3203,9607,0
43888,1960,0
49388,10868,0
6654,1883,0
9180,10232,0
32794,2227,0
11611,9287,0
24593,1648,0
23977,137,0
7636,4954,0
29607,9840,0
13790,2001,0
43026,1503,0
19506,5264,0
33690,5753,0
49382,12006,0
20790,1383,0
18306,7710,0
2687,1983,0
32839,11347,0
34251,9406,0
43122,7029,0
27812,5131,0
28598,7444,0
34783,4645,0
13571,8289,0
13208,279,0
28565,10180,0
21837,8092,0
13945,11890,0
49140,3658,0
35945,7109,0
14929,10135,0
20595,7943,0
44816,10417,0
36186,12476,0
34696,2718,0
48543,175,0
42846,10699,0
41268,5886,0
5459,4003,0
32895,7551,0
7472,767,0
