x,y,z
23683,10795,0
41473,10569,0
18206,2841,0
24284,8807,0
38110,5172,0
5281,3955,0
14464,2037,0
46820,3508,0
2772,12323,0
40346,632,0
40879,4572,0
7488,10201,0
23727,12301,0
26147,6852,0
48996,3889,0
10612,109,0
2260,9384,0
39479,6743,0
21961,4854,0
36114,4184,0
48958,11859,0
28228,11572,0
47893,4346,0
50477,10362,0
1946,11375,0
44332,2167,0
34869,10909,0
4086,8215,0
50816,6020,0
8483,10072,0
11520,4185,0
45511,5450,0
32768,7516,0
12947,1964,0
27194,8967,0
40281,2677,0
44396,1566,0
13711,2433,0
2492,9035,0
15841,6109,0
33925,12119,0
15967,11086,0
33054,2331,0
30336,12517,0
17698,7467,0
14923,11157,0
20702,12170,0
7585,1269,0
14540,4704,0
43725,3818,0
34636,5704,0
35925,8284,0
18040,12559,0
12788,4740,0
32804,1016,0
11253,2240,0
49511,6547,0
17243,5840,0
41995,4373,0
34188,1142,0
24381,7308,0
12972,10542,0
42914,1991,0
24671,12637,0
29863,3129,0
36407,6346,0
18046,7960,0
13789,77,0
24782,1822,0
36362,10318,0
49934,5133,0
8327,6458,0
17728,10377,0
19455,2793,0
47627,5046,0
9758,3407,0
48270,7568,0
14372,9406,0
35079,10605,0
31513,10066,0
11221,11943,0
30583,1866,0
26500,6683,0
11508,8174,0
46797,6040,0
34579,10372,0
26452,4490,0
16508,5681,0
35601,4299,0
28829,10282,0
16693,5579,0
42322,10453,0
47762,8549,0
41884,2317,0
26718,3382,0
2738,6101,0
30898,5082,0
1734,4814,0
46878,3231,0
19416,2012,0
13684,12409,0
49429,2047,0
455,8180,0
46802,8840,0
2490,3768,0
24891,2329,0
41119,5151,0
42002,6855,0
13022,2970,0
15994,1457,0
13084,12032,0
30973,6619,0
49460,3551,0
5258,803,0
14784,12515,0
22082,9500,0
3985,10577,0
30797,10067,0
20949,5191,0
8637,10457,0
45510,10544,0
47027,3889,0
27,4936,0
33122,3145,0
15670,7153,0
32918,2194,0
11336,5858,0
8366,8193,0
40855,3063,0
5824,2920,0
45143,1160,0
24192,6548,0
30129,12389,0
31257,7060,0
50026,5727,0
44262,5882,0
7514,4619,0
28567,401,0
20521,894,0
24067,8326,0
46584,7753,0
3451,4255,0
5675,1525,0
37793,3656,0
4949,8551,0
41784,710,0
41125,1845,0
10711,7480,0
3655,11478,0
33646,531,0
28790,6805,0
11958,12047,0
16657,1695,0
19302,4198,0
43880,635,0
34207,5679,0
32399,7761,0
12909,2565,0
25829,5511,0
44263,1790,0
46417,11359,0
28211,1570,0
23606,5179,0
6023,8224,0
42997,2743,0
354,3277,0
17870,7280,0
18313,5990,0
39392,99,0
13184,6273,0
25445,9136,0
22494,8162,0
34667,9758,0
1,2754,0
20028,4438,0
17843,9311,0
15447,703,0
40708,6509,0
31654,12638,0
46482,11448,0
32374,4536,0
49523,137,0
36886,9106,0
17419,5237,0
14485,7787,0
48506,2578,0
18117,9029,0
8698,9329,0
20199,2192,0
28519,7483,0
14750,1172,0
40373,8469,0
39835,8324,0
6626,7909,0
25926,6081,0
25439,10934,0
11108,10096,0
32884,2441,0
41825,7488,0
15634,5009,0
44480,9200,0
40402,4626,0
19313,4177,0
3400,10443,0
39361,11586,0
38096,9767,0
16118,4334,0
28786,7544,0
48441,12297,0
7395,6429,0
37339,617,0
38786,847,0
39759,8517,0
43072,3949,0
7999,4087,0
18787,11152,0
41189,5898,0
39363,9650,0
45329,1039,0
20794,8143,0
14151,5215,0
42657,10559,0
15298,2001,0
45709,12698,0
44361,2894,0
44613,4970,0
18862,10078,0
13015,8436,0
34068,4143,0
44073,3421,0
14662,4628,0
19879,9906,0
45014,4574,0
38587,5585,0
39572,12684,0
1118,11168,0
22133,3191,0
47357,3731,0
38682,10790,0
27648,5986,0
4822,12043,0
35429,7108,0
34311,11507,0
44675,1407,0
27661,12116,0
32410,9990,0
28580,5379,0
15896,994,0
36619,4942,0
13546,11087,0
5208,8302,0
25305,3944,0
39342,2759,0
28913,732,0
30104,5707,0
8356,11716,0
50318,4330,0
12186,12359,0
12769,12221,0
29474,6902,0
18089,7148,0
26657,9173,0
50730,3701,0
20218,10384,0
16904,40,0
48278,1597,0
7452,2688,0
6511,5696,0
38617,5386,0
3367,2684,0
48285,2641,0
29264,3821,0
50694,659,0
45985,2778,0
12425,6894,0
12194,4012,0
22300,3560,0
20573,9096,0
1491,10875,0
37632,7225,0
13793,7774,0
15393,2643,0
41192,11133,0
33575,7285,0
20551,9781,0
49176,3333,0
37654,7028,0
46526,8096,0
49603,8559,0
33414,2809,0
25317,4141,0
10867,7988,0
47165,6829,0
11978,10156,0
43014,12277,0
39190,1199,0
15815,5150,0
40221,2345,0
13871,7315,0
4866,10289,0
2579,4534,0
12634,2068,0
50446,4097,0
728,1114,0
38174,2775,0
23042,10157,0
24084,5554,0
34218,1152,0
24507,8779,0
29189,6309,0
18117,8484,0
33423,7593,0
17406,6778,0
38008,8695,0
48825,5483,0
14790,1905,0
43666,4563,0
31449,11658,0
3244,1227,0
38390,984,0
29317,6169,0
15763,5089,0
36442,2673,0
42837,126,0
8120,5377,0
9020,3085,0
28823,10019,0
2577,6,0
1333,1862,0
47090,5680,0
22660,3993,0
36205,11670,0
6904,11184,0
3743,4359,0
10957,10358,0
914,4312,0
4408,5355,0
33881,4000,0
33520,3824,0
18885,1973,0
11455,85,0
28630,5104,0
31850,10063,0
13082,9833,0
19063,9841,0
7326,4766,0
23985,6434,0
23588,4282,0
13683,5508,0
22116,4974,0
39015,2051,0
18565,8357,0
37771,10847,0
36804,6244,0
5082,2130,0
15364,6554,0
16783,8735,0
37926,11791,0
43427,3208,0
37654,7961,0
22551,3590,0
17825,12344,0
15002,2740,0
42820,6118,0
5284,289,0
6049,11705,0
25558,6099,0
40124,7675,0
20148,11068,0
9013,2208,0
22273,11043,0
39921,11699,0
7872,2837,0
23192,1072,0
41220,1919,0
20299,246,0
22065,8287,0
24230,563,0
47294,4395,0
8572,12205,0
5704,6589,0
5005,10715,0
39503,9765,0
15809,377,0
37994,5825,0
45588,10494,0
4834,8494,0
21144,11563,0
17282,2206,0
25242,530,0
33057,8944,0
48918,8015,0
33200,4414,0
6996,6703,0
28003,6536,0
7450,7059,0
44744,7697,0
15307,4256,0
9734,1162,0
44742,5368,0
26684,221,0
46685,2326,0
48833,11534,0
36624,11922,0
48155,2808,0
25830,12259,0
15950,8769,0
28806,11126,0
11358,5416,0
22051,5746,0
8458,11826,0
3613,7173,0
23602,5170,0
49319,493,0
38787,12532,0
41680,4879,0
23723,9705,0
42653,11105,0
40695,11963,0
4012,1349,0
17217,12488,0
908,9042,0
9996,11731,0
30757,1290,0
41186,5914,0
29350,3826,0
40226,4948,0
45140,9044,0
36465,8468,0
23410,10034,0
6557,476,0
29337,165,0
49369,3698,0
47556,12388,0
50231,8501,0
44616,8897,0
34563,9815,0
14505,6320,0
33958,8734,0
30233,6195,0
14600,4075,0
14741,602,0
27460,9689,0
21315,5428,0
24355,6805,0
8064,3718,0
47964,2501,0
48286,1152,0
30669,4388,0
25706,2698,0
25531,11050,0
45287,10349,0
29802,7153,0
13188,6734,0
31761,6630,0
2676,5308,0
46850,10995,0
34331,3712,0
277,11477,0
9286,3239,0
11080,5932,0
21018,10364,0
38076,12346,0
25605,1929,0
35487,11400,0
23579,3280,0
17633,522,0
40293,5447,0
16422,2035,0
42886,4161,0
16155,3368,0
43944,6178,0
12443,10029,0
47434,6714,0
30773,5557,0
19164,1975,0
8224,9974,0
42,3329,0
25590,7157,0
5519,371,0
44317,9304,0
28134,11519,0
26871,4180,0
4546,6083,0
25565,8254,0
22895,1011,0
34859,2575,0
11908,6604,0
6648,8152,0
20358,9534,0
5891,1780,0
35012,930,0
7891,9869,0
44929,5650,0
22000,11279,0
43350,1605,0
36919,9031,0
9393,6233,0
31338,10707,0
1401,10123,0
7869,12250,0
5727,5486,0
34001,6276,0
36471,7941,0
31203,8288,0
40941,4037,0
20237,3326,0
41200,9338,0
38662,9022,0
10843,11611,0
17959,10143,0
29676,11851,0
40924,11527,0
33947,1271,0
30635,7273,0
22328,5613,0
9837,9608,0
45171,11020,0
35474,764,0
14072,8314,0
29784,4326,0
40281,11341,0
18553,10115,0
9987,2042,0
47233,2641,0
32828,10394,0
45379,8056,0
36293,4432,0
27727,864,0
22731,6304,0
7456,8116,0
45664,201,0
32675,11382,0
14358,1693,0
32404,10562,0
29773,7320,0
43883,9290,0
35863,8135,0
48020,3260,0
50902,931,0
46032,4176,0
37775,928,0
41120,10824,0
18532,11210,0
38446,3580,0
14787,8178,0
16399,9726,0
45089,1800,0
21123,5533,0
25840,2619,0
11405,2161,0
32443,10908,0
15383,1102,0
44916,11529,0
30925,1202,0
31172,4792,0
12527,4037,0
14786,5660,0
5972,413,0
36984,6077,0
15184,2486,0
17582,9386,0
15268,3794,0
13000,7140,0
34837,1539,0
24586,11781,0
24144,5815,0
28903,12597,0
20242,7653,0
24561,6065,0
2778,12242,0
48700,11366,0
5294,3663,0
40331,4405,0
49936,947,0
36932,9169,0
26569,5368,0
35378,8479,0
20476,4142,0
14960,219,0
47511,11598,0
4683,8663,0
14675,7235,0
37438,10628,0
9631,656,0
27557,9082,0
6226,9574,0
27077,1080,0
9323,9305,0
7666,20,0
3653,1365,0
10537,7607,0
10197,2179,0
32835,2053,0
17688,1399,0
30563,11783,0
34065,2927,0
3940,6258,0
8713,9813,0
46344,4169,0
49974,10894,0
27467,1891,0
19143,2160,0
8222,5529,0
14585,7658,0
29634,10194,0
8624,11605,0
1365,8308,0
43530,23,0
48600,9143,0
13040,8035,0
27562,1373,0
3682,10899,0
13096,1605,0
28439,82,0
17151,12717,0
41023,12126,0
37062,2571,0
40789,7971,0
13927,9461,0
39271,12717,0
11559,10758,0
5030,9065,0
19594,12405,0
27811,12561,0
31911,10989,0
8005,466,0
25193,168,0
19708,3776,0
32668,12423,0
20344,2736,0
14212,5773,0
4946,1848,0
14639,10135,0
3082,8981,0
1319,6413,0
20425,12026,0
34408,4202,0
33036,10988,0
16209,8645,0
50197,7561,0
44441,5946,0
46094,2721,0
19245,11936,0
28200,604,0
29611,10329,0
49790,4706,0
22930,8900,0
26973,7793,0
13657,4533,0
41415,7131,0
23461,2908,0
43018,12698,0
48558,4376,0
22242,6553,0
5571,10085,0
38934,1684,0
25817,5374,0
26123,11888,0
48762,10141,0
24135,5254,0
32266,5933,0
9804,4670,0
16000,7310,0
47989,9857,0
20849,11538,0
24479,5850,0
4112,80,0
42716,11081,0
17506,1159,0
14751,1189,0
18651,4808,0
41102,5489,0
43629,9460,0
14390,3460,0
9700,3261,0
9766,2353,0
11312,10987,0
755,3805,0
48747,2537,0
22239,11530,0
15433,3555,0
41307,1529,0
39516,9274,0
31965,373,0
45923,10175,0
25817,10922,0
16976,11078,0
15148,4289,0
5857,943,0
24330,2494,0
37940,10357,0
44892,11192,0
25175,4960,0
50637,7860,0
21880,6433,0
7265,7706,0
38680,10376,0
25273,12664,0
43123,7750,0
7791,10509,0
12773,6940,0
23848,8155,0
39385,8415,0
595,6876,0
29770,8161,0
42753,140,0
34042,2583,0
46011,8161,0
19403,1461,0
2927,9292,0
1612,2333,0
42912,6184,0
34599,12564,0
18701,6025,0
47627,10250,0
2486,654,0
24831,11368,0
48934,262,0
35297,3902,0
39863,7162,0
25017,6610,0
5596,12610,0
38696,6691,0
30175,12425,0
20562,11233,0
4431,836,0
32799,11291,0
20253,10148,0
27504,12104,0
44068,8344,0
20301,2041,0
45736,7310,0
49455,2353,0
39134,7098,0
28699,4281,0
24116,2403,0
10800,5887,0
36545,7061,0
29467,1956,0
50849,8024,0
11675,5175,0
50759,4020,0
17477,1888,0
7632,3931,0
23362,78,0
12777,10770,0
22675,11853,0
49241,1003,0
45322,6839,0
18061,740,0
45324,10328,0
15185,6806,0
28385,8957,0
35645,5101,0
35928,10473,0
30759,7946,0
34386,7973,0
14038,2122,0
40043,7967,0
24447,5470,0
6097,4609,0
34747,5695,0
31889,5374,0
33284,2763,0
40473,10782,0
30741,4508,0
33119,8562,0
9514,8774,0
49648,12100,0
46146,9754,0
2442,3930,0
22354,10668,0
20221,10109,0
50869,3942,0
33490,1446,0
44221,4159,0
49642,7916,0
29351,5239,0
19678,1636,0
24725,9320,0
47619,3253,0
9012,5036,0
28060,5663,0
50675,6255,0
50334,8340,0
35408,451,0
36203,5963,0
8647,12382,0
31195,3311,0
3110,7204,0
5205,2507,0
10396,12245,0
22586,8901,0
17946,10256,0
50026,4085,0
8718,6594,0
43244,1287,0
44697,10898,0
17471,8599,0
44814,1241,0
19325,8354,0
22348,8742,0
13053,9983,0
39815,9938,0
39284,2069,0
29716,8360,0
7679,6562,0
34988,1320,0
45184,10113,0
27409,10293,0
2999,7353,0
13327,4759,0
18059,3939,0
21459,3889,0
18799,12412,0
10813,9767,0
28102,11886,0
11367,1560,0
45070,213,0
11811,8571,0
16070,8218,0
8266,9366,0
19808,107,0
45501,1725,0
36387,6113,0
38177,1994,0
24929,4983,0
6648,10785,0
7815,4974,0
41086,1578,0
31068,767,0
38637,9048,0
36854,5686,0
48938,331,0
44767,2151,0
30483,11912,0
30981,11939,0
20834,8351,0
16993,8944,0
42168,8670,0
8015,2795,0
41806,2762,0
29551,8435,0
11871,2138,0
19269,12137,0
26700,1883,0
15304,2169,0
25856,6122,0
50092,12141,0
24961,4077,0
38706,7456,0
46209,10857,0
44883,7556,0
27730,622,0
21400,11989,0
17781,12031,0
25018,9533,0
13221,7743,0
303,10919,0
19475,6792,0
12567,3972,0
18327,6613,0
48352,5888,0
4683,1577,0
33318,5096,0
41447,6121,0
6152,4450,0
35671,210,0
24956,7783,0
12385,6500,0
24863,6094,0
48595,468,0
8013,8828,0
36569,12035,0
27042,710,0
26355,12378,0
24307,6598,0
37230,5459,0
2672,6982,0
28359,6739,0
1886,9610,0
46101,12596,0
14301,3009,0
16554,8663,0
30003,337,0
31562,1496,0
6087,12511,0
39583,5560,0
6566,5166,0
2751,11131,0
29248,8957,0
1729,7276,0
14798,12312,0
41985,1089,0
6987,12701,0
47821,12156,0
37210,3867,0
50000,6730,0
16225,11862,0
17432,2758,0
33528,8655,0
22448,3295,0
1703,1706,0
5645,8756,0
50261,7218,0
38706,8052,0
13907,5873,0
31951,3582,0
23871,11590,0
11432,12605,0
29655,3638,0
35354,1509,0
45674,10440,0
29328,885,0
6997,3925,0
31839,3196,0
17224,1072,0
37274,8896,0
3309,8590,0
46652,1466,0
39048,5081,0
34307,4974,0
9665,2682,0
26847,2410,0
32910,12050,0
13683,11316,0
19732,2148,0
33453,10860,0
1835,3361,0
4658,1342,0
12464,7384,0
16025,12366,0
23990,1690,0
10289,5994,0
36906,3395,0
30868,6345,0
48636,11860,0
27597,10149,0
4412,10095,0
21137,10522,0
30142,2241,0
8633,5125,0
31113,7169,0
34727,4426,0
47712,11986,0
6330,11359,0
42707,7012,0
43087,3825,0
10645,2374,0
34794,10424,0
23688,10368,0
20655,253,0
7298,6629,0
32524,7538,0
42644,12603,0
17895,1573,0
25997,7329,0
38631,11230,0
24679,5198,0
30497,5867,0
14818,5112,0
10120,11334,0
7517,1454,0
46841,12711,0
47239,3069,0
38773,6186,0
11795,11588,0
4003,17,0
31474,6168,0
2774,7523,0
38017,2957,0
40554,10144,0
28424,3026,0
829,11365,0
12506,5734,0
24270,1182,0
6853,2951,0
37182,10934,0
43982,6027,0
47964,3108,0
21019,9801,0
31695,2122,0
14492,779,0
29059,6811,0
39267,11612,0
4697,6442,0
25412,2629,0
39161,4625,0
24656,10416,0
25756,10066,0
28102,1128,0
14572,4094,0
12865,9744,0
13599,11722,0
49320,8087,0
16548,10601,0
15304,3410,0
40575,7535,0
18295,267,0
774,6172,0
36488,6179,0
1215,4072,0
31048,7383,0
45740,332,0
2731,287,0
11464,8567,0
12437,11983,0
13965,1661,0
26524,4573,0
1471,2787,0
7259,9033,0
42364,709,0
35870,4157,0
37175,9692,0
37774,7074,0
3642,5552,0
43075,6083,0
43465,2075,0
39114,4795,0
33348,4143,0
22322,2277,0
49394,555,0
40416,11008,0
25728,10005,0
9759,6969,0
42419,3371,0
33448,6679,0
41132,6870,0
43,5456,0
11086,2049,0
419,11259,0
2194,7360,0
28584,11676,0
15076,2782,0
21771,3058,0
408,10699,0
14100,11773,0
33725,9190,0
34992,11241,0
22863,1617,0
48262,5591,0
14167,442,0
36663,11370,0
42197,196,0
37459,1124,0
24953,6482,0
47836,8657,0
25986,9062,0
15891,9123,0
21707,5158,0
50475,6630,0
46323,6637,0
49667,7871,0
46028,7674,0
38544,1148,0
18663,8479,0
2212,6285,0
12593,5364,0
9517,9521,0
17411,11948,0
16772,11241,0
31522,10359,0
16905,3997,0
39254,5744,0
49863,6301,0
14813,4097,0
37597,4485,0
41112,9067,0
43391,9028,0
45065,7389,0
34468,3689,0
39731,3691,0
14798,7413,0
8155,10197,0
12872,10933,0
1196,5676,0
20662,929,0
24400,5236,0
16986,7253,0
1720,2823,0
23633,7271,0
28743,8503,0
46621,11539,0
50425,462,0
42717,7831,0
24077,8747,0
4697,3589,0
39693,4997,0
5294,11102,0
37883,2476,0
35031,272,0
28685,5867,0
40859,1313,0
30686,800,0
1338,192,0
20870,1702,0
16033,10877,0
13320,5237,0
23668,3792,0
25787,10678,0
35507,2249,0
22943,10980,0
21892,5464,0
8434,11003,0
35119,2875,0
50833,2074,0
15408,6865,0
23340,7347,0
9212,11414,0
28099,645,0
28,4486,0
17368,4516,0
9686,2505,0
12633,5472,0
48657,11993,0
27380,11452,0
12906,3594,0
30748,5937,0
40711,9944,0
29311,4453,0
16733,2584,0
32485,7536,0
25160,9231,0
35565,5762,0
42435,8647,0
38447,12568,0
43915,10764,0
27212,9767,0
31941,5907,0
34433,4537,0
29029,8536,0
37058,627,0
38052,2339,0
46835,12334,0
36913,4698,0
16996,9892,0
4249,8589,0
7811,11634,0
14722,10302,0
19770,349,0
29447,7211,0
32093,8083,0
13656,3245,0
33134,3905,0
9395,3592,0
48548,2627,0
5033,1576,0
26864,11883,0
16452,8303,0
38270,5897,0
4399,3169,0
47751,3400,0
4395,10381,0
40488,7895,0
28016,6945,0
44422,2400,0
7930,10721,0
37039,4124,0
33,11758,0
36573,10107,0
46299,6597,0
41962,780,0
18011,9762,0
5409,4709,0
13860,6283,0
25015,8367,0
34014,5321,0
36936,12552,0
17739,2293,0
14384,5416,0
20748,11969,0
3541,8949,0
47118,9398,0
30110,2984,0
43777,769,0
8460,118,0
46959,12155,0
35677,8085,0
47684,6484,0
5688,5892,0
1903,2374,0
28112,3659,0
13013,12532,0
10182,8170,0
24232,11196,0
12698,10860,0
45508,11153,0
30340,4207,0
30309,3941,0
27609,1647,0
21407,11411,0
1401,12558,0
27053,5668,0
28399,6842,0
14725,3271,0
25201,2548,0
22787,6941,0
8833,11693,0
5344,4207,0
31495,3045,0
45110,10662,0
18138,11970,0
27345,26,0
30898,6653,0
7302,4835,0
32838,5632,0
26392,10602,0
4913,6736,0
25681,10373,0
7963,2440,0
12527,11261,0
31156,1081,0
19641,5082,0
34199,9970,0
26689,4213,0
49206,4007,0
40375,10957,0
8962,2057,0
36629,3029,0
27202,8191,0
23467,9628,0
13383,9863,0
28389,11717,0
50774,7995,0
37638,10235,0
8873,9815,0
42738,6277,0
41676,12620,0
5028,7276,0
42484,3260,0
1423,7436,0
41761,4465,0
44087,11907,0
13762,3091,0
33439,2461,0
10155,271,0
6227,9525,0
16116,5532,0
15054,1222,0
40581,3119,0
12611,3364,0
33430,2137,0
9281,2838,0
45563,3193,0
37749,11453,0
16338,3192,0
46322,3395,0
36704,9640,0
27340,12668,0
41833,1040,0
24320,2531,0
42316,5702,0
5904,9080,0
18732,10023,0
12837,9754,0
36400,10282,0
38872,4470,0
35123,6852,0
11109,2900,0
5848,7518,0
9721,6243,0
19138,4978,0
26587,8333,0
15061,2033,0
32685,1271,0
15289,5225,0
21455,8690,0
12734,9835,0
23754,9612,0
35994,5135,0
19007,9819,0
46530,10053,0
38278,6214,0
5357,11591,0
10584,8741,0
31140,10305,0
28873,11597,0
28594,2819,0
30739,6463,0
23270,6188,0
26721,10502,0
15889,9644,0
5690,4565,0
46116,2594,0
9910,9445,0
43257,11667,0
19487,6928,0
12468,12592,0
45853,2835,0
35534,6493,0
14895,6629,0
17395,6838,0
4300,6713,0
19937,1335,0
24761,5424,0
47400,11256,0
16444,6246,0
2907,2591,0
33408,5913,0
34805,12651,0
5813,11481,0
48830,6147,0
19472,1565,0
18877,12660,0
16612,2187,0
35318,692,0
11805,6432,0
4017,9323,0
1739,4770,0
24826,1785,0
44268,8394,0
3041,2312,0
48844,10322,0
35899,5653,0
29263,2793,0
38628,11298,0
43409,11823,0
47014,11208,0
2094,532,0
4485,864,0
35234,7364,0
30133,3492,0
25813,6283,0
1676,12435,0
41564,7623,0
30497,6846,0
18777,7037,0
28268,2871,0
23545,7051,0
13966,6293,0
43084,9301,0
2510,5246,0
20514,11796,0
14007,8844,0
29974,3044,0
9128,3104,0
36709,5120,0
48702,2270,0
41997,6914,0
13896,5087,0
16043,12529,0
8662,9068,0
46937,5962,0
43707,408,0
44428,9159,0
18438,10141,0
29297,5723,0
34229,4977,0
3156,12680,0
11356,9464,0
7454,10213,0
25947,8908,0
45473,12539,0
10283,1522,0
16637,9963,0
6744,11348,0
257,10206,0
21758,7736,0
13320,9263,0
6826,9910,0
1180,153,0
4837,6652,0
5085,12665,0
19571,358,0
8358,5822,0
12804,3415,0
20806,4082,0
27581,7017,0
798,3565,0
33248,4436,0
13016,7681,0
28535,4953,0
44085,2396,0
36878,10336,0
26721,3798,0
14495,9729,0
776,8651,0
41055,11500,0
44276,4828,0
20768,6362,0
44094,4409,0
6056,588,0
38465,869,0
49428,6220,0
34174,9467,0
40908,5787,0
46335,8475,0
11907,8244,0
31299,3517,0
30545,5042,0
42375,2724,0
25911,12269,0
27289,11514,0
44958,2368,0
32357,6210,0
31354,11360,0
46535,5112,0
30543,10942,0
34385,65,0
11385,8867,0
43745,19,0
8056,11940,0
46535,1482,0
17770,5531,0
23899,10173,0
1065,3685,0
44610,12648,0
11243,9854,0
45888,6490,0
10656,2273,0
35783,12217,0
47276,12629,0
50504,6355,0
32370,164,0
42448,12066,0
9413,5907,0
18594,5066,0
34819,5934,0
27635,4247,0
40853,6378,0
360,8837,0
30074,12090,0
22034,5739,0
28357,9815,0
26985,5842,0
29056,9464,0
34262,3850,0
9622,4622,0
4722,10349,0
40056,2954,0
15904,6098,0
29741,4908,0
20856,9647,0
36386,1690,0
50203,9964,0
18285,5651,0
791,9203,0
13293,10290,0
31959,3492,0
50023,915,0
48203,7552,0
5120,6325,0
50175,300,0
32962,1262,0
14691,12591,0
22861,9340,0
19882,8741,0
27510,10588,0
34019,1662,0
2906,6561,0
18073,3857,0
2262,11311,0
3485,10310,0
17683,8200,0
22744,10080,0
11264,2127,0
22134,11072,0
4310,212,0
6232,10448,0
48096,4711,0
25755,8497,0
39159,4365,0
48654,1146,0
21777,3072,0
48882,1645,0
5664,1321,0
44684,5531,0
42961,10828,0
38113,7685,0
864,3349,0
49002,4942,0
16220,10803,0
37508,5109,0
38154,9264,0
32806,2894,0
37891,2057,0
1950,7120,0
19881,51,0
37974,7393,0
43864,2311,0
20553,683,0
20969,4147,0
32536,9742,0
39834,1959,0
15077,11693,0
42349,296,0
45617,11308,0
42502,1504,0
38917,9335,0
50896,12288,0
8861,8436,0
21117,1666,0
6888,7078,0
1769,4318,0
16524,10938,0
4873,2628,0
13791,6863,0
2000,4137,0
30651,8569,0
38437,7624,0
6747,11031,0
3972,1769,0
26901,4162,0
45226,1365,0
9137,4526,0
12919,1353,0
11063,7256,0
48253,8582,0
6928,4216,0
512,11160,0
15719,10778,0
31637,4379,0
31477,7903,0
5132,802,0
49697,1361,0
3951,2887,0
19369,8926,0
20836,6440,0
40188,7437,0
3470,5093,0
4571,2754,0
14316,7507,0
40458,11949,0
46882,1068,0
7952,9092,0
18440,4957,0
47208,7325,0
21168,11256,0
22058,12439,0
30141,7413,0
45256,7831,0
15163,8518,0
35862,4506,0
6671,1163,0
40124,8229,0
33749,6907,0
20585,9660,0
42275,2575,0
21432,10555,0
38014,10091,0
25566,5619,0
7424,1108,0
38036,3293,0
6022,9434,0
25672,4268,0
42471,2581,0
20771,9144,0
28871,3099,0
