x,y,z
666,24704,0
5653,25025,0
5724,7297,0
14401,13050,0
6256,6345,0
17937,3037,0
10331,17857,0
8662,24016,0
10649,17955,0
593,17163,0
13512,19931,0
9672,7563,0
2853,11661,0
24566,17627,0
20654,24335,0
15810,974,0
7262,6093,0
16047,21260,0
24161,6654,0
17886,5116,0
1767,24284,0
2996,20980,0
6299,9789,0
16560,24153,0
5447,21115,0
23531,21796,0
17705,20081,0
18990,4850,0
17567,13889,0
12628,17969,0
19531,186,0
16610,3330,0
9265,21395,0
1356,12060,0
20888,1136,0
5318,19189,0
13531,13092,0
19957,8194,0
23796,3215,0
11872,21146,0
18639,13616,0
22957,19414,0
13369,13056,0
22528,19530,0
22638,24110,0
21402,14400,0
9777,18471,0
16747,21714,0
137,5084,0
25343,20024,0
17134,19824,0
4817,16795,0
23556,18725,0
22074,4293,0
15715,14015,0
24024,6519,0
15101,4347,0
19559,11597,0
19396,8738,0
17954,5213,0
1827,2432,0
8264,12032,0
6045,5097,0
8164,22739,0
24522,7481,0
15244,4945,0
6708,2881,0
24557,9825,0
8494,20687,0
17699,1799,0
15265,4332,0
9622,9896,0
8528,16114,0
6288,22315,0
16210,25006,0
20730,10928,0
5949,27,0
13008,3661,0
6424,18469,0
22236,14473,0
10063,8785,0
16298,15336,0
10565,21380,0
10404,7089,0
3923,22241,0
7155,10788,0
15016,4496,0
16466,14328,0
10503,24673,0
9328,2920,0
18409,10382,0
11177,20770,0
13460,14681,0
24948,22969,0
24561,6099,0
24184,7914,0
24835,1083,0
21806,3368,0
15324,20266,0
5129,19655,0
15403,473,0
10228,22691,0
968,6635,0
21119,15510,0
24759,5907,0
589,23054,0
16451,7396,0
23024,20643,0
8753,11627,0
12308,19889,0
15726,15139,0
12819,59,0
23626,3008,0
17725,11274,0
992,16309,0
6461,315,0
3504,22508,0
9104,8741,0
19600,3966,0
20037,18473,0
23687,20952,0
18842,14764,0
4743,2246,0
5992,13748,0
3578,12046,0
7987,2868,0
22334,15365,0
5987,6942,0
10483,23811,0
9604,3112,0
7694,1967,0
9587,5410,0
22276,2582,0
2514,15318,0
18669,20668,0
14935,3608,0
16533,14792,0
6312,5361,0
14966,16842,0
19007,585,0
8881,20639,0
18692,21350,0
17196,14534,0
14745,18565,0
17257,5573,0
14510,8971,0
14461,19308,0
578,20413,0
11335,42,0
17589,24849,0
1833,15910,0
13645,25374,0
12245,4988,0
2090,13691,0
11811,10637,0
20963,7191,0
232,20816,0
9179,3462,0
3939,20020,0
6028,15687,0
12805,261,0
24226,2576,0
16933,14606,0
16680,12883,0
5880,5987,0
2319,2111,0
23527,16423,0
10144,5215,0
19878,23878,0
11111,23637,0
7821,7469,0
5975,362,0
14273,6660,0
5958,1566,0
6844,5047,0
8353,19450,0
14893,11650,0
4982,15160,0
21285,3517,0
16761,20554,0
14959,8941,0
8444,7950,0
16591,20667,0
2195,9766,0
15228,18879,0
19983,22776,0
17449,12892,0
856,21715,0
23057,7222,0
11940,23971,0
22347,15009,0
17931,11638,0
