x,y,z
48679,10039,0
5613,9702,0
15810,1274,0
35815,4509,0
49449,2758,0
3139,5437,0
17043,11668,0
29985,9455,0
4140,6006,0
43116,2974,0
1968,9434,0
42492,7567,0
22083,8917,0
45405,10505,0
8681,4027,0
37063,4663,0
48954,3021,0
34849,4261,0
39242,8536,0
26063,4657,0
40138,1638,0
27560,5949,0
13158,5995,0
25261,577,0
27601,5340,0
15490,6729,0
49127,12651,0
3570,10848,0
7153,3063,0
30763,9312,0
33675,5196,0
9171,6587,0
3417,1028,0
9372,5971,0
34664,5994,0
15000,3585,0
22039,1412,0
43577,12486,0
34959,12221,0
31189,5439,0
1991,7192,0
12264,384,0
44283,12623,0
28383,1439,0
22870,9920,0
1035,4776,0
17900,4538,0
29758,5193,0
42506,3281,0
46798,7585,0
30836,1939,0
35565,1922,0
41509,10324,0
17676,6308,0
31989,8863,0
4562,6012,0
2753,2726,0
35052,3677,0
49758,6848,0
30577,4107,0
32499,3320,0
12409,2902,0
35381,133,0
21714,3538,0
11197,11238,0
47034,1638,0
5338,3164,0
5986,3970,0
24570,2590,0
10556,3344,0
20778,1255,0
44048,8912,0
25334,5745,0
5032,9797,0
34556,6509,0
12216,717,0
25289,10912,0
45517,7578,0
5125,455,0
11697,9829,0
34779,4168,0
27670,4740,0
38626,517,0
6778,2827,0
14663,10384,0
46873,10183,0
41415,6168,0
1638,12012,0
44264,6212,0
17895,7525,0
14417,5236,0
40278,1655,0
40517,12386,0
29744,3997,0
30964,5427,0
22976,10160,0
50100,4288,0
31165,2044,0
48315,3048,0
41287,4832,0
5380,11506,0
2976,1924,0
45150,6339,0
20566,644,0
36225,8525,0
39067,11546,0
40830,6748,0
36919,2366,0
15733,7420,0
22681,2473,0
46703,12704,0
6771,9278,0
6577,9561,0
15880,4374,0
3184,11977,0
34388,2868,0
49131,7291,0
20781,6546,0
39889,3503,0
34692,12275,0
50716,476,0
30428,6230,0
35947,4760,0
18266,2884,0
88,2040,0
37625,12221,0
50363,1363,0
50591,3949,0
39156,4661,0
28845,10052,0
48906,4895,0
31134,6868,0
19844,2717,0
17691,11331,0
41815,514,0
19397,221,0
41943,1189,0
14776,6827,0
42234,4936,0
11718,11237,0
2487,8660,0
13834,10156,0
24302,1218,0
25701,11186,0
48318,7270,0
13277,7811,0
39614,10304,0
21775,160,0
16495,2224,0
16070,5603,0
39430,495,0
8732,6631,0
35263,1756,0
32789,4825,0
38781,8890,0
33115,6130,0
39326,8236,0
41581,9204,0
40845,9435,0
5840,2060,0
47756,12061,0
38725,10556,0
7214,371,0
8795,9403,0
32362,3750,0
31962,3561,0
993,12707,0
26371,8559,0
19314,7186,0
8637,389,0
37336,8989,0
20632,8145,0
25550,4660,0
4309,8545,0
9214,11580,0
23268,3091,0
20595,9332,0
34956,9727,0
3778,8684,0
44750,11148,0
9283,372,0
46112,4185,0
19662,8538,0
37533,2895,0
10883,8554,0
41348,11364,0
3608,8855,0
47168,8703,0
6432,3343,0
17474,12180,0
3394,4452,0
40103,1184,0
13729,3800,0
1122,5955,0
47158,3873,0
49282,9942,0
40794,3638,0
29297,9359,0
13944,5100,0
22891,5143,0
32251,11286,0
26282,12181,0
46215,9802,0
32439,2762,0
23537,11497,0
33624,12549,0
7570,10331,0
9884,4269,0
48515,5264,0
26282,5045,0
16997,11974,0
47962,1848,0
7125,10863,0
24738,7653,0
42832,1057,0
11796,9763,0
81,1790,0
24091,7082,0
46058,10934,0
29679,8568,0
28464,12312,0
18339,8056,0
16584,4836,0
30499,5068,0
39475,150,0
37981,8937,0
18138,6901,0
27105,7838,0
9236,6866,0
177,7619,0
19439,6337,0
28913,8700,0
37716,10424,0
3302,3199,0
15946,7354,0
6905,8182,0
25460,8539,0
40356,8805,0
42866,1869,0
26156,940,0
3162,10368,0
41709,4499,0
13031,2222,0
36421,11158,0
42284,9517,0
6624,10062,0
35349,2183,0
46833,928,0
48911,2151,0
18649,1162,0
20147,9445,0
25109,8431,0
46673,7241,0
48297,75,0
48488,196,0
7106,4414,0
10880,3340,0
8073,4616,0
31754,9045,0
36978,2185,0
1836,11682,0
50090,11243,0
5300,7248,0
26635,1749,0
6996,939,0
23959,10823,0
17096,1880,0
8716,10057,0
46304,9484,0
39851,3504,0
23275,744,0
35161,2906,0
31561,4180,0
36978,595,0
16591,10909,0
33125,8038,0
47477,7914,0
7229,6877,0
40863,5410,0
25202,9958,0
5274,8377,0
33743,2847,0
40593,735,0
38666,7757,0
5987,979,0
23215,10728,0
17574,1506,0
50694,9286,0
39914,5814,0
28251,11429,0
41649,7950,0
10909,3347,0
17801,9013,0
19337,12699,0
10141,2872,0
34447,3483,0
2114,9161,0
48679,2964,0
10870,10957,0
3106,9635,0
42890,7719,0
37727,1752,0
27249,4299,0
25836,7135,0
1681,8752,0
21177,6298,0
35463,2136,0
47062,9079,0
3020,10609,0
47771,3604,0
19073,2135,0
7587,3147,0
4512,5618,0
48925,3984,0
41174,9072,0
29675,373,0
17277,6414,0
9305,1198,0
42604,8526,0
27699,4834,0
12951,1726,0
7715,1677,0
26393,1341,0
521,4060,0
37829,6459,0
35874,5368,0
31577,2884,0
13781,4511,0
3650,9308,0
30427,4186,0
49245,4479,0
4350,3494,0
45008,2387,0
2693,9504,0
31678,6244,0
1451,6594,0
31543,1853,0
44181,481,0
22916,8966,0
2781,6805,0
4236,5389,0
50577,6114,0
6083,3585,0
29387,3280,0
1230,10435,0
25163,5636,0
4423,10823,0
10093,11957,0
41286,5539,0
5408,9298,0
8071,5514,0
49613,6864,0
20462,5454,0
9125,5959,0
34084,8920,0
14059,901,0
18029,7862,0
3778,4402,0
27299,2300,0
26346,4631,0
13398,11922,0
7970,9894,0
2305,9995,0
23328,1965,0
42263,10629,0
49487,76,0
11694,1068,0
39137,9591,0
36805,614,0
49916,4307,0
43562,6668,0
17207,2889,0
40010,157,0
29057,2592,0
40808,2853,0
27752,3622,0
12046,9471,0
40969,4410,0
41423,11314,0
22073,4311,0
28222,553,0
8130,8950,0
4608,11513,0
49635,9398,0
15485,6961,0
13521,6852,0
49500,11553,0
40112,12684,0
29024,2164,0
2143,3467,0
24437,5963,0
23641,1224,0
25994,8794,0
38031,1377,0
7426,1905,0
11232,1644,0
34661,1046,0
39725,5802,0
28684,5720,0
5591,8366,0
17120,9184,0
50095,6945,0
30859,4229,0
37851,821,0
18408,701,0
28566,10179,0
35105,788,0
38445,5439,0
41015,4996,0
39705,9176,0
12258,12626,0
28235,1316,0
49075,2538,0
38374,5165,0
13398,10510,0
15269,2446,0
2635,319,0
11566,406,0
35712,3219,0
22797,6307,0
48144,7831,0
32733,12593,0
13083,8843,0
15121,7225,0
5107,1868,0
42986,11071,0
1863,12197,0
3076,8300,0
7357,476,0
1801,6996,0
16721,2064,0
37740,9617,0
31225,3294,0
1557,10908,0
40810,10843,0
5498,6752,0
10305,11692,0
42499,6183,0
8090,5754,0
19769,3927,0
2185,6068,0
3717,5809,0
7358,5405,0
7947,7216,0
6575,3799,0
389,4523,0
19093,8601,0
7328,11906,0
47768,3602,0
13825,1994,0
24889,3447,0
30731,6150,0
20675,7655,0
5513,338,0
25520,9555,0
31338,3241,0
36601,9692,0
29648,4155,0
35388,11377,0
591,7905,0
11110,576,0
16642,4448,0
8342,12584,0
25555,11509,0
665,10601,0
44588,9837,0
11841,8757,0
30893,10578,0
36866,519,0
11475,952,0
37306,4227,0
49718,1809,0
32809,10580,0
43819,5097,0
5565,5441,0
1567,2609,0
15929,12314,0
25619,5951,0
26496,2416,0
21544,10470,0
48179,122,0
20949,9603,0
28728,3383,0
50902,11445,0
30657,3482,0
27871,9718,0
9444,10022,0
11662,4333,0
2014,9470,0
50229,2923,0
19072,9539,0
29928,9181,0
44999,7509,0
49956,4344,0
12330,8500,0
42786,6424,0
30043,861,0
530,1906,0
12420,2857,0
15416,11673,0
37568,9832,0
7561,12555,0
11701,127,0
23364,11412,0
3842,9867,0
20727,11801,0
10166,11321,0
8927,3256,0
26302,8933,0
8927,11689,0
38613,8208,0
49158,10575,0
20876,2737,0
18785,9825,0
13903,9384,0
6271,7496,0
1113,2513,0
35584,5405,0
14163,7745,0
40346,2176,0
759,10179,0
16453,7454,0
40926,9315,0
25511,8272,0
28182,1659,0
5190,296,0
33802,759,0
35839,3346,0
11936,1661,0
38307,3716,0
5691,7595,0
641,9325,0
47881,8910,0
7467,5706,0
3794,12485,0
13574,3513,0
21978,4717,0
50860,1449,0
50289,6393,0
45177,762,0
39038,2925,0
9676,1743,0
30745,398,0
37762,3259,0
10509,10385,0
5718,1748,0
44239,9888,0
16988,1828,0
10636,2524,0
20349,9133,0
3742,12375,0
50794,4758,0
19956,2068,0
22178,6999,0
4725,7512,0
46409,8263,0
17270,9375,0
17431,1180,0
21213,7591,0
31563,10652,0
42362,4835,0
34327,6189,0
13319,11531,0
22544,2607,0
30673,1571,0
27177,4613,0
28535,9497,0
3142,6934,0
32479,6749,0
10015,5267,0
43730,10985,0
13667,2342,0
9544,2661,0
31630,7691,0
42114,7876,0
31639,9945,0
38229,3259,0
41636,5714,0
42524,8742,0
41277,5492,0
22040,547,0
2769,993,0
42963,8219,0
35857,11805,0
17340,347,0
48852,6943,0
22962,2272,0
5513,11744,0
22209,9448,0
34789,8499,0
13080,7128,0
7821,2551,0
34977,5858,0
34982,5698,0
22216,5251,0
45209,2750,0
18786,12125,0
15878,8940,0
46916,3695,0
45728,4886,0
43245,1468,0
23528,3166,0
33465,4802,0
30526,6428,0
13567,2715,0
11893,1485,0
3822,10196,0
10192,2846,0
196,7739,0
43159,4260,0
21013,11995,0
4561,5200,0
25305,2545,0
33835,7589,0
14286,3365,0
24180,9350,0
6431,9625,0
36911,9009,0
11970,1059,0
23748,3423,0
34266,9764,0
37922,10800,0
25348,5484,0
49561,10493,0
46998,6169,0
44213,1897,0
49268,3805,0
26809,10427,0
32045,12066,0
48445,4143,0
24178,9995,0
22962,12254,0
32378,4427,0
18362,5598,0
36686,3802,0
23380,4653,0
27018,11467,0
6445,9073,0
18999,8589,0
6822,4807,0
4641,9539,0
19126,7621,0
13951,3340,0
7108,9509,0
39000,1129,0
10075,2112,0
27414,5591,0
3622,3672,0
11573,7921,0
44136,12257,0
42408,10272,0
39810,1881,0
15088,2464,0
22652,6171,0
29037,2094,0
8380,5506,0
9921,3336,0
45417,5387,0
49157,8393,0
23384,1485,0
35605,10764,0
18301,3443,0
40967,5821,0
33615,2779,0
43593,8679,0
40553,108,0
40762,3927,0
2429,1074,0
11566,12620,0
4425,8327,0
41732,7608,0
24842,10451,0
18792,11104,0
26049,9441,0
47752,2716,0
13259,3176,0
27483,349,0
21915,11655,0
31553,11347,0
48372,4197,0
42943,5067,0
40361,9999,0
32881,2766,0
32913,597,0
40190,4506,0
33689,399,0
26561,12052,0
17284,11457,0
11219,4050,0
19220,1241,0
28513,10108,0
36134,7412,0
14994,8943,0
24101,2685,0
20515,6522,0
38931,1759,0
35032,6301,0
44100,12560,0
16431,2963,0
9894,12116,0
31900,7712,0
50082,676,0
24023,1619,0
42408,2474,0
7398,2002,0
5005,5942,0
1433,7634,0
26143,2803,0
39797,25,0
118,8016,0
17634,9120,0
34110,10972,0
7937,10597,0
20926,10686,0
7356,10591,0
49759,921,0
3231,10420,0
33018,7589,0
38748,10415,0
11734,11782,0
48822,6808,0
16450,3416,0
26436,4617,0
47227,5218,0
16121,3655,0
21022,11693,0
45561,8777,0
29727,3995,0
49322,1752,0
18533,5765,0
49404,2667,0
22312,11516,0
24460,8195,0
7324,9482,0
32907,5254,0
24875,9178,0
33974,10653,0
44859,11821,0
15944,4131,0
34600,701,0
11423,899,0
26070,10755,0
32983,2609,0
30523,3625,0
50901,3027,0
29041,9227,0
27969,1025,0
44434,11984,0
2897,6419,0
28952,5045,0
14185,9833,0
29038,5110,0
41471,7740,0
21328,1538,0
28277,2925,0
27002,159,0
18195,3978,0
6343,11631,0
30442,2589,0
5431,4388,0
10173,8571,0
4563,5441,0
25968,12360,0
9510,9038,0
46916,3028,0
45834,8526,0
84,4865,0
6318,762,0
15067,11933,0
4890,3396,0
4533,7426,0
40062,5600,0
35222,3759,0
3622,11413,0
48194,1422,0
30027,11939,0
45280,9197,0
5802,12706,0
25301,5883,0
8835,6571,0
48036,7326,0
15357,4406,0
5522,3963,0
27816,12002,0
28381,3335,0
27056,7472,0
27678,11329,0
34197,9907,0
27973,8844,0
44189,2632,0
46818,10429,0
49907,251,0
19203,10666,0
49814,11186,0
1274,10364,0
5052,8759,0
48886,9401,0
43356,6285,0
23015,4755,0
49236,6999,0
10669,3039,0
49091,2598,0
39102,2870,0
1963,9628,0
33041,6732,0
32222,6130,0
27734,10654,0
21881,5137,0
11125,8573,0
5236,3345,0
49215,10836,0
38346,1435,0
49072,7465,0
32515,1009,0
33736,6069,0
43518,656,0
21539,4481,0
7605,3793,0
37362,5092,0
39026,5014,0
32712,4958,0
260,2724,0
2391,9235,0
20912,4704,0
32209,5938,0
38146,12379,0
15957,6504,0
13894,6368,0
9589,11363,0
49762,6860,0
8357,12720,0
33306,7896,0
25997,12091,0
3082,10905,0
21279,5245,0
14643,1375,0
26266,6388,0
4699,2202,0
28578,9731,0
4202,11704,0
46228,2263,0
24397,7004,0
46163,9976,0
16404,21,0
46212,5036,0
23895,10340,0
3588,98,0
8164,2891,0
26391,11958,0
18581,3762,0
6151,2104,0
29575,971,0
40632,9060,0
48488,9544,0
3720,10131,0
40708,8292,0
24022,9713,0
17953,1686,0
49892,8167,0
12211,5873,0
29559,9555,0
43672,6163,0
19992,2121,0
47889,8348,0
12929,9452,0
18780,7308,0
25171,7469,0
11874,8466,0
6411,6108,0
4446,6722,0
19160,10604,0
39264,12113,0
4848,12577,0
17746,3008,0
46812,5774,0
10122,1934,0
20645,6585,0
44633,8086,0
16098,10128,0
10576,5203,0
25109,11290,0
3534,4952,0
36495,6888,0
37034,1968,0
15743,4701,0
7558,4822,0
32193,12644,0
16878,1833,0
49118,6770,0
16401,2108,0
40846,12686,0
45833,6036,0
1213,5357,0
825,5763,0
28834,3347,0
2335,11594,0
25534,8791,0
45350,8299,0
11615,10305,0
13474,4548,0
17366,9054,0
19869,12275,0
35496,10040,0
13563,21,0
47451,1949,0
44677,4897,0
25230,5253,0
31250,5101,0
17274,6605,0
47877,7203,0
21963,2932,0
50153,4152,0
41131,3455,0
18146,3631,0
16541,5078,0
208,6851,0
33621,8839,0
12306,12226,0
35151,6544,0
30990,5964,0
44448,386,0
29156,4267,0
23885,9614,0
4208,8860,0
45863,6027,0
31616,342,0
50820,5811,0
25991,4446,0
12780,11860,0
32336,9290,0
23893,3930,0
7269,8132,0
35829,11669,0
22481,4084,0
48357,1303,0
6028,3978,0
