x,y,z
4747,16869,0
12664,13851,0
18874,24603,0
12436,9016,0
23407,1950,0
11705,24312,0
3516,17381,0
2981,17938,0
5816,7734,0
8920,8195,0
7246,12551,0
25093,21154,0
5176,22614,0
4008,15053,0
20934,24442,0
10381,19230,0
3992,120,0
12815,20142,0
23084,24977,0
5065,22932,0
21000,4369,0
25245,3634,0
20671,1552,0
2961,24497,0
21914,5016,0
4078,16930,0
13432,15322,0
12488,19390,0
21887,10782,0
15531,11251,0
24479,21549,0
12097,10495,0
18124,5322,0
22141,12365,0
9284,12195,0
7571,22508,0
3383,10777,0
24276,6667,0
10727,10968,0
16364,5187,0
18323,11373,0
23738,13481,0
15341,3517,0
24457,20316,0
21093,24942,0
8611,18322,0
13456,8631,0
21120,2477,0
8626,15415,0
10798,5425,0
24454,9005,0
13108,935,0
3968,24638,0
14566,19796,0
12031,17540,0
18122,3387,0
13636,15643,0
7486,22057,0
7810,13264,0
17051,3972,0
24577,16660,0
20081,15398,0
14006,24858,0
12041,15622,0
15306,5636,0
10624,21116,0
20353,2479,0
21741,4787,0
24842,15482,0
22783,5354,0
21967,19752,0
106,930,0
9110,16101,0
3718,6830,0
25227,13986,0
900,367,0
11031,8603,0
6155,15723,0
21979,4718,0
4631,24404,0
23161,17900,0
19571,22578,0
8883,10119,0
9603,12404,0
23070,17557,0
4845,11694,0
1483,8309,0
6610,19117,0
18848,18678,0
5778,13383,0
10151,15666,0
11241,19894,0
22601,1344,0
16867,11097,0
10664,7529,0
3853,22600,0
402,12842,0
11211,9977,0
23261,13005,0
7043,10221,0
4685,19970,0
14817,1267,0
23007,18329,0
18231,25103,0
8261,20959,0
17585,13631,0
9396,3919,0
438,10667,0
24498,17378,0
20569,4102,0
11540,11741,0
19081,536,0
1484,20585,0
662,13843,0
15117,22265,0
3268,4595,0
23107,21719,0
16896,22344,0
1263,15464,0
8948,12008,0
11010,18820,0
13640,17159,0
8238,16017,0
2526,11911,0
16986,20650,0
21933,21803,0
14626,15977,0
6567,10749,0
14319,7379,0
7387,18093,0
12785,17437,0
12382,14380,0
4418,13057,0
5439,3450,0
14754,22780,0
1688,4212,0
22389,10075,0
1997,12720,0
25079,16577,0
18532,548,0
23653,1824,0
12597,7658,0
306,8340,0
127,19536,0
10276,18904,0
22629,13954,0
23686,18915,0
18204,3662,0
14097,3264,0
20971,1408,0
14705,5736,0
17334,16318,0
24284,21731,0
16669,6843,0
24927,16738,0
25384,20825,0
3531,12500,0
25264,3568,0
21601,2467,0
15167,14491,0
16019,16618,0
2785,544,0
13806,11294,0
1297,21121,0
25128,3085,0
12512,693,0
3141,3901,0
3284,18249,0
8575,8307,0
20811,5357,0
25130,16583,0
18325,22116,0
10079,18362,0
17394,15565,0
19441,4162,0
12935,17012,0
8029,19624,0
17550,12329,0
15717,743,0
20845,18267,0
18380,7913,0
8494,13636,0
19293,16396,0
24840,18524,0
14474,4997,0
2258,5192,0
17916,13170,0
8253,23809,0
13607,21206,0
8508,1747,0
7394,3080,0
1373,9938,0
4533,1807,0
11130,13540,0
8361,3738,0
16394,13258,0
7100,19030,0
10882,4298,0
1048,11561,0
17839,20598,0
21336,21279,0
15920,24096,0
16308,8005,0
22229,5127,0
1585,15938,0
